Fishing_ISO3,Fished_ISO3,Year,Total_fished_where,disp_fished,unequal_disp_fished,unequal_disp_fished_hs,unequal_fishing_in_waters,rev_disp_fished,rev_fishing_in_waters,Fishing_ME,Fished_ME
NOR,GBR,2012,313308.7717,313308.7717,313308.7717,NA,NA,NA,116352.1074,88,75
NOR,GBR,2013,336285.5774,336285.5774,336285.5774,NA,NA,NA,114943.0594,88,75
NOR,GBR,2014,424872.4545,424872.4545,424872.4545,NA,NA,NA,148894.6683,88,75
NOR,GBR,2015,402138.4936,402138.4936,402138.4936,NA,NA,NA,139066.589,88,75
NOR,GRL,1976,52386.89645,52386.89645,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1977,14768.96812,14768.96812,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1978,14621.11397,14621.11397,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1979,23507.91851,23507.91851,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1980,22597.18994,22597.18994,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1981,6251.572323,6251.572323,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1982,8375.476649,8375.476649,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1983,13042.66477,13042.66477,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1984,19283.08623,19283.08623,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1985,48353.24381,48353.24381,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1986,27664.95831,27664.95831,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1987,34800.31038,34800.31038,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1988,12209.46183,12209.46183,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1989,15825.22393,15825.22393,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1990,14475.96041,14475.96041,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1991,24787.90299,24787.90299,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1992,88011.86914,88011.86914,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1993,127028.6462,127028.6462,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1994,85286.39693,85286.39693,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1995,24590.01011,24590.01011,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1996,179230.8974,179230.8974,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1997,92800.68095,92800.68095,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1998,91328.48454,91328.48454,NA,NA,NA,NA,NA,88,NA
NOR,GRL,1999,26753.24633,26753.24633,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2000,49476.99445,49476.99445,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2001,64423.89407,64423.89407,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2002,75698.92515,75698.92515,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2003,75585.18145,75585.18145,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2004,49182.96964,49182.96964,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2005,18914.76967,18914.76967,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2006,28378.94347,28378.94347,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2007,21857.76338,21857.76338,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2008,19297.66399,19297.66399,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2009,31312.82474,31312.82474,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2010,25853.72639,25853.72639,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2011,84942.88385,84942.88385,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2012,30393.60039,30393.60039,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2013,39212.35522,39212.35522,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2014,68440.57866,68440.57866,NA,NA,NA,NA,NA,88,NA
NOR,GRL,2015,37493.81434,37493.81434,NA,NA,NA,NA,NA,88,NA
NOR,HighSeas,1976,135162.8265,135162.8265,135162.8265,135162.8265,NA,NA,NA,88,49
NOR,HighSeas,1977,143622.8945,143622.8945,143622.8945,143622.8945,NA,NA,NA,88,49
NOR,HighSeas,1978,79003.92461,79003.92461,79003.92461,79003.92461,NA,NA,NA,88,49
NOR,HighSeas,1979,82785.14967,82785.14967,82785.14967,82785.14967,NA,NA,NA,88,49
NOR,HighSeas,1980,80329.37627,80329.37627,80329.37627,80329.37627,NA,NA,NA,88,49
NOR,HighSeas,1981,123447.2002,123447.2002,123447.2002,123447.2002,NA,NA,NA,88,49
NOR,HighSeas,1982,63148.58823,63148.58823,63148.58823,63148.58823,NA,NA,NA,88,49
NOR,HighSeas,1983,120636.5399,120636.5399,120636.5399,120636.5399,NA,NA,NA,88,49
NOR,HighSeas,1984,77896.3119,77896.3119,77896.3119,77896.3119,NA,NA,NA,88,49
NOR,HighSeas,1985,55051.49143,55051.49143,55051.49143,55051.49143,NA,NA,NA,88,49
NOR,HighSeas,1986,28339.17156,28339.17156,28339.17156,28339.17156,NA,NA,NA,88,49
NOR,HighSeas,1987,14611.36542,14611.36542,14611.36542,14611.36542,NA,NA,NA,88,49
NOR,HighSeas,1988,11609.14985,11609.14985,11609.14985,11609.14985,NA,NA,NA,88,49
NOR,HighSeas,1989,18189.84687,18189.84687,18189.84687,18189.84687,NA,NA,NA,88,49
NOR,HighSeas,1990,29851.74172,29851.74172,29851.74172,29851.74172,NA,NA,NA,88,49
NOR,HighSeas,1991,59814.24529,59814.24529,59814.24529,59814.24529,NA,NA,NA,88,49
NOR,HighSeas,1992,51939.07833,51939.07833,51939.07833,51939.07833,NA,NA,NA,88,49
NOR,HighSeas,1993,78979.59548,78979.59548,78979.59548,78979.59548,NA,NA,NA,88,49
NOR,HighSeas,1994,40469.0316,40469.0316,40469.0316,40469.0316,NA,NA,NA,88,49
NOR,HighSeas,1995,29493.42102,29493.42102,29493.42102,29493.42102,NA,NA,NA,88,49
NOR,HighSeas,1996,29814.88873,29814.88873,29814.88873,29814.88873,NA,NA,NA,88,49
NOR,HighSeas,1997,40468.93257,40468.93257,40468.93257,40468.93257,NA,NA,NA,88,49
NOR,HighSeas,1998,88149.48881,88149.48881,88149.48881,88149.48881,NA,NA,NA,88,49
NOR,HighSeas,1999,120865.5315,120865.5315,120865.5315,120865.5315,NA,NA,NA,88,49
NOR,HighSeas,2000,167974.9899,167974.9899,167974.9899,167974.9899,NA,NA,NA,88,49
NOR,HighSeas,2001,152134.3852,152134.3852,152134.3852,152134.3852,NA,NA,NA,88,49
NOR,HighSeas,2002,173891.62,173891.62,173891.62,173891.62,NA,NA,NA,88,49
NOR,HighSeas,2003,201405.6488,201405.6488,201405.6488,201405.6488,NA,NA,NA,88,49
NOR,HighSeas,2004,249356.9663,249356.9663,249356.9663,249356.9663,NA,NA,NA,88,49
NOR,HighSeas,2005,203505.2076,203505.2076,203505.2076,203505.2076,NA,NA,NA,88,49
NOR,HighSeas,2006,226548.1621,226548.1621,226548.1621,226548.1621,NA,NA,NA,88,49
NOR,HighSeas,2007,201056.4126,201056.4126,201056.4126,201056.4126,NA,NA,NA,88,49
NOR,HighSeas,2008,191690.4245,191690.4245,191690.4245,191690.4245,NA,NA,NA,88,49
NOR,HighSeas,2009,171622.911,171622.911,171622.911,171622.911,NA,NA,NA,88,49
NOR,HighSeas,2010,204844.1378,204844.1378,204844.1378,204844.1378,NA,NA,NA,88,49
NOR,HighSeas,2011,143207.4374,143207.4374,143207.4374,143207.4374,NA,NA,NA,88,49
NOR,HighSeas,2012,127683.0896,127683.0896,127683.0896,127683.0896,NA,NA,NA,88,49
NOR,HighSeas,2013,230816.5329,230816.5329,230816.5329,230816.5329,NA,NA,NA,88,49
NOR,HighSeas,2014,279624.9393,279624.9393,279624.9393,279624.9393,NA,NA,NA,88,49
NOR,HighSeas,2015,339998.4531,339998.4531,339998.4531,339998.4531,NA,NA,NA,88,49
NOR,IRL,1976,5837.686041,5837.686041,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1977,4626.620654,4626.620654,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1978,9467.550817,9467.550817,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1979,27130.80238,27130.80238,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1980,28278.41481,28278.41481,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1981,46697.68405,46697.68405,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1982,55965.84683,55965.84683,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1983,54138.02845,54138.02845,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1984,65657.11748,65657.11748,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1985,73515.54298,73515.54298,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1986,101546.5472,101546.5472,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1987,102075.0472,102075.0472,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1988,110587.1814,110587.1814,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1989,166253.0511,166253.0511,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1990,167726.1634,167726.1634,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1991,52923.09157,52923.09157,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1992,64008.82484,64008.82484,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1993,87198.43035,87198.43035,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1994,120847.1297,120847.1297,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1995,144421.9986,144421.9986,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1996,205108.7418,205108.7418,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1997,135489.2055,135489.2055,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1998,242143.7507,242143.7507,NA,NA,NA,NA,NA,88,NA
NOR,IRL,1999,170422.6894,170422.6894,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2000,118704.8074,118704.8074,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2001,107203.3918,107203.3918,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2002,79512.71435,79512.71435,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2003,199227.6284,199227.6284,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2004,128947.7568,128947.7568,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2005,258276.4477,258276.4477,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2006,246154.204,246154.204,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2007,203486.6096,203486.6096,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2008,174776.5499,174776.5499,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2009,75707.47171,75707.47171,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2010,84030.3809,84030.3809,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2011,6507.085303,6507.085303,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2012,59888.09805,59888.09805,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2013,106953.7782,106953.7782,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2014,147704.0757,147704.0757,NA,NA,NA,NA,NA,88,NA
NOR,IRL,2015,124373.0526,124373.0526,NA,NA,NA,NA,NA,88,NA
NOR,IRQ,2000,0.222343172,0.222343172,NA,NA,NA,NA,NA,88,NA
NOR,ISL,1976,16847.99944,16847.99944,NA,NA,4475.466666,16847.99944,NA,88,90
NOR,ISL,1977,30781.22687,30781.22687,NA,NA,1581.893884,30781.22687,NA,88,90
NOR,ISL,1978,44838.37655,44838.37655,NA,NA,4246.389089,44838.37655,NA,88,90
NOR,ISL,1979,94010.19919,94010.19919,NA,NA,2578.029977,94010.19919,NA,88,90
NOR,ISL,1980,87044.43633,87044.43633,NA,NA,2442.370177,87044.43633,NA,88,90
NOR,ISL,1981,51342.45309,51342.45309,NA,NA,16956.00327,51342.45309,NA,88,90
NOR,ISL,1982,22002.37555,22002.37555,NA,NA,NA,22002.37555,NA,88,90
NOR,ISL,1983,40082.78563,40082.78563,NA,NA,NA,40082.78563,NA,88,90
NOR,ISL,1984,51058.94959,51058.94959,NA,NA,NA,51058.94959,NA,88,90
NOR,ISL,1985,155772.343,155772.343,NA,NA,3907.301751,155772.343,NA,88,90
NOR,ISL,1986,125682.2548,125682.2548,NA,NA,3341.391378,125682.2548,NA,88,90
NOR,ISL,1987,120838.5263,120838.5263,NA,NA,200.3300231,120838.5263,NA,88,90
NOR,ISL,1988,73277.43319,73277.43319,NA,NA,69260.13752,73277.43319,NA,88,90
NOR,ISL,1989,100453.6993,100453.6993,NA,NA,17927.55927,100453.6993,NA,88,90
NOR,ISL,1990,99510.95554,99510.95554,NA,NA,1360.094305,99510.95554,NA,88,90
NOR,ISL,1991,23573.99259,23573.99259,NA,NA,NA,23573.99259,NA,88,90
NOR,ISL,1992,74808.12298,74808.12298,NA,NA,421.9238745,74808.12298,NA,88,90
NOR,ISL,1993,45743.62512,45743.62512,NA,NA,10319.46712,45743.62512,NA,88,90
NOR,ISL,1994,81520.69287,81520.69287,NA,NA,24978.87693,81520.69287,NA,88,90
NOR,ISL,1995,69315.6383,69315.6383,NA,NA,141948.6876,69315.6383,NA,88,90
NOR,ISL,1996,87136.8224,87136.8224,NA,NA,124535.584,87136.8224,NA,88,90
NOR,ISL,1997,136016.9532,136016.9532,NA,NA,179498.324,136016.9532,NA,88,90
NOR,ISL,1998,75170.75676,75170.75676,NA,NA,161712.2748,75170.75676,NA,88,90
NOR,ISL,1999,95165.30936,95165.30936,NA,NA,188773.9659,95165.30936,NA,88,90
NOR,ISL,2000,124356.2207,124356.2207,NA,NA,143442.9097,124356.2207,NA,88,90
NOR,ISL,2001,140136.1282,140136.1282,NA,NA,187573.4837,140136.1282,NA,88,90
NOR,ISL,2002,111142.4618,111142.4618,NA,NA,195820.0539,111142.4618,NA,88,90
NOR,ISL,2003,75869.59158,75869.59158,NA,NA,252780.1397,75869.59158,NA,88,90
NOR,ISL,2004,88496.68791,88496.68791,NA,NA,89505.85921,88496.68791,NA,88,90
NOR,ISL,2005,111406.1334,111406.1334,NA,NA,139676.373,111406.1334,NA,88,90
NOR,ISL,2006,111150.6664,111150.6664,NA,NA,183734.2284,111150.6664,NA,88,90
NOR,ISL,2007,186914.956,186914.956,NA,NA,127823.1706,186914.956,NA,88,90
NOR,ISL,2008,205126.9076,205126.9076,NA,NA,162248.1458,205126.9076,NA,88,90
NOR,ISL,2009,178525.176,178525.176,NA,NA,109016.6694,178525.176,NA,88,90
NOR,ISL,2010,178057.0956,178057.0956,NA,NA,307088.8197,178057.0956,NA,88,90
NOR,ISL,2011,140576.3467,140576.3467,NA,NA,246256.7953,140576.3467,NA,88,90
NOR,ISL,2012,141912.9222,141912.9222,NA,NA,235554.7139,141912.9222,NA,88,90
NOR,ISL,2013,119529.3951,119529.3951,NA,NA,82757.72023,119529.3951,NA,88,90
NOR,ISL,2014,96765.37793,96765.37793,NA,NA,57877.33283,96765.37793,NA,88,90
NOR,ISL,2015,192178.645,192178.645,NA,NA,120794.9335,192178.645,NA,88,90
NOR,JOR,2000,0.004263642,0.004263642,NA,NA,NA,NA,NA,88,NA
NOR,KWT,2000,3.876609615,3.876609615,NA,NA,NA,NA,NA,88,NA
NOR,LTU,1995,3.823450549,3.823450549,NA,NA,NA,NA,NA,88,NA
NOR,LTU,1996,3.771253274,3.771253274,NA,NA,NA,NA,NA,88,NA
NOR,LVA,1995,25.52387228,25.52387228,NA,NA,NA,NA,NA,88,NA
NOR,LVA,1996,25.17542352,25.17542352,NA,NA,NA,NA,NA,88,NA
NOR,MTQ,1976,150.6869049,150.6869049,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1976,17439.20162,17439.20162,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1977,3988.344002,3988.344002,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1978,18759.54413,18759.54413,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1979,17991.30232,17991.30232,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1980,21847.45623,21847.45623,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1981,2345.778726,2345.778726,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1982,10700.79546,10700.79546,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1983,7129.058062,7129.058062,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1984,11208.14958,11208.14958,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1985,7816.624211,7816.624211,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1986,12624.35244,12624.35244,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1987,14695.03238,14695.03238,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1988,21891.2634,21891.2634,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1989,27614.92279,27614.92279,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1990,21099.79805,21099.79805,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1991,30421.96379,30421.96379,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1992,22770.50151,22770.50151,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1993,24876.8187,24876.8187,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1994,43537.23693,43537.23693,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1995,21352.20006,21352.20006,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1996,29930.97793,29930.97793,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1997,54165.08645,54165.08645,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1998,47304.12135,47304.12135,NA,NA,NA,NA,NA,88,NA
NOR,NLD,1999,35552.16726,35552.16726,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2000,23825.8397,23825.8397,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2001,42484.12279,42484.12279,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2002,37128.94048,37128.94048,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2003,8794.004105,8794.004105,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2004,11112.24383,11112.24383,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2005,4268.248947,4268.248947,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2006,7974.378772,7974.378772,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2007,14773.56051,14773.56051,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2008,13427.78989,13427.78989,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2009,13306.68066,13306.68066,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2010,19640.41681,19640.41681,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2011,30554.43338,30554.43338,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2012,13474.01898,13474.01898,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2013,9460.362308,9460.362308,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2014,19667.67922,19667.67922,NA,NA,NA,NA,NA,88,NA
NOR,NLD,2015,28883.86475,28883.86475,NA,NA,NA,NA,NA,88,NA
NOR,POL,1995,21.61013335,21.61013335,NA,NA,NA,NA,NA,88,NA
NOR,POL,1996,21.31511448,21.31511448,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1985,110.897889,110.897889,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1986,111.7131235,111.7131235,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1987,85.1120378,85.1120378,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1988,108.4187257,108.4187257,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1989,137.2639714,137.2639714,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1990,137.4941397,137.4941397,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1994,0.310852887,0.310852887,NA,NA,NA,NA,NA,88,NA
NOR,PRT,1998,613.0469133,613.0469133,NA,NA,NA,NA,NA,88,NA
NOR,PRT,2000,11.31791601,11.31791601,NA,NA,NA,NA,NA,88,NA
NOR,RUS,1976,1386560.459,1386560.459,1386560.459,NA,NA,NA,239065.8522,88,83
NOR,RUS,1977,1437680.833,1437680.833,1437680.833,NA,NA,NA,293204.5779,88,83
NOR,RUS,1978,913828.6528,913828.6528,913828.6528,NA,NA,NA,315058.9557,88,83
NOR,RUS,1979,489191.3665,489191.3665,489191.3665,NA,NA,NA,665585.7632,88,83
NOR,RUS,1980,379978.7957,379978.7957,379978.7957,NA,NA,NA,707975.3433,88,83
NOR,RUS,1981,485432.3366,485432.3366,485432.3366,NA,NA,NA,499586.6592,88,83
NOR,RUS,1982,474846.185,474846.185,474846.185,NA,NA,NA,245826.5129,88,83
NOR,RUS,1983,296876.6095,296876.6095,296876.6095,NA,NA,NA,342515.0748,88,83
NOR,RUS,1984,249729.7121,249729.7121,249729.7121,NA,NA,NA,227144.8751,88,83
NOR,RUS,1985,286602.9896,286602.9896,286602.9896,NA,NA,NA,215155.0143,88,83
NOR,RUS,1986,161197.6065,161197.6065,161197.6065,NA,NA,NA,245836.0738,88,83
NOR,RUS,1987,86812.93166,86812.93166,86812.93166,NA,NA,NA,197988.6697,88,83
NOR,RUS,1988,79854.97053,79854.97053,79854.97053,NA,NA,NA,170135.7562,88,83
NOR,RUS,1989,71699.62859,71699.62859,71699.62859,NA,NA,NA,112988.9643,88,83
NOR,RUS,1990,49680.05741,49680.05741,49680.05741,NA,NA,NA,87620.34441,88,83
NOR,RUS,1991,336902.1969,336902.1969,336902.1969,NA,NA,NA,187042.2612,88,83
NOR,RUS,1992,526988.8555,526988.8555,526988.8555,NA,NA,NA,190659.629,88,83
NOR,RUS,1993,260531.3598,260531.3598,260531.3598,NA,NA,NA,233726.8363,88,83
NOR,RUS,1994,96003.7243,96003.7243,96003.7243,NA,NA,NA,222658.5103,88,83
NOR,RUS,1995,69501.25083,69501.25083,69501.25083,NA,NA,NA,238005.2062,88,83
NOR,RUS,1996,104741.4325,104741.4325,104741.4325,NA,NA,NA,251726.2151,88,83
NOR,RUS,1997,113425.8707,113425.8707,113425.8707,NA,NA,NA,310280.5359,88,83
NOR,RUS,1998,97049.17205,97049.17205,97049.17205,NA,NA,NA,284321.7541,88,83
NOR,RUS,1999,104889.106,104889.106,104889.106,NA,NA,NA,313900.5221,88,83
NOR,RUS,2000,198180.9183,198180.9183,198180.9183,NA,NA,NA,372741.5115,88,83
NOR,RUS,2001,249992.8577,249992.8577,249992.8577,NA,NA,NA,353193.6804,88,83
NOR,RUS,2002,443513.1111,443513.1111,443513.1111,NA,NA,NA,314157.3262,88,83
NOR,RUS,2003,131328.0912,131328.0912,131328.0912,NA,NA,NA,388261.0681,88,83
NOR,RUS,2004,73386.44743,73386.44743,73386.44743,NA,NA,NA,334883.429,88,83
NOR,RUS,2005,70590.94009,70590.94009,70590.94009,NA,NA,NA,348850.9947,88,83
NOR,RUS,2006,60655.25438,60655.25438,60655.25438,NA,NA,NA,579385.8484,88,83
NOR,RUS,2007,70393.16277,70393.16277,70393.16277,NA,NA,NA,548810.5822,88,83
NOR,RUS,2008,65775.5969,65775.5969,65775.5969,NA,NA,NA,595330.5369,88,83
NOR,RUS,2009,145155.8113,145155.8113,145155.8113,NA,NA,NA,653646.2173,88,83
NOR,RUS,2010,157139.8749,157139.8749,157139.8749,NA,NA,NA,689168.2988,88,83
NOR,RUS,2011,210335.4579,210335.4579,210335.4579,NA,NA,NA,664987.5131,88,83
NOR,RUS,2012,105192.2096,105192.2096,105192.2096,NA,NA,NA,665366.7483,88,83
NOR,RUS,2013,126840.2728,126840.2728,126840.2728,NA,NA,NA,647676.8293,88,83
NOR,RUS,2014,75194.21098,75194.21098,75194.21098,NA,NA,NA,719800.1844,88,83
NOR,RUS,2015,73699.05603,73699.05603,73699.05603,NA,NA,NA,695603.4189,88,83
NOR,SAU,2000,29.52901204,29.52901204,NA,NA,NA,NA,NA,88,NA
NOR,SDN,2000,3.945506334,3.945506334,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1976,347408.6965,347408.6965,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1977,334952.9763,334952.9763,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1978,224830.4275,224830.4275,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1979,432437.9752,432437.9752,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1980,339804.5669,339804.5669,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1981,263182.7592,263182.7592,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1982,460112.0049,460112.0049,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1983,576866.5323,576866.5323,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1984,383809.7467,383809.7467,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1985,126113.5079,126113.5079,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1986,42657.28037,42657.28037,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1987,102384.7429,102384.7429,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1988,44692.43097,44692.43097,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1989,22249.84567,22249.84567,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1990,38842.89167,38842.89167,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1991,102962.3366,102962.3366,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1992,89795.22607,89795.22607,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1993,22755.82521,22755.82521,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1994,45569.4861,45569.4861,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1995,69322.15698,69322.15698,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1996,43831.85376,43831.85376,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1997,43684.92211,43684.92211,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1998,36696.61273,36696.61273,NA,NA,NA,NA,NA,88,NA
NOR,SJM,1999,31367.13706,31367.13706,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2000,23352.18111,23352.18111,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2001,28069.81366,28069.81366,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2002,27473.51672,27473.51672,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2003,22234.01681,22234.01681,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2004,40904.9067,40904.9067,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2005,44922.38069,44922.38069,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2006,104216.5104,104216.5104,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2007,91397.16773,91397.16773,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2008,94163.60193,94163.60193,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2009,216004.3569,216004.3569,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2010,174343.4259,174343.4259,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2011,234860.7163,234860.7163,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2012,228932.3534,228932.3534,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2013,186109.1581,186109.1581,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2014,195638.8524,195638.8524,NA,NA,NA,NA,NA,88,NA
NOR,SJM,2015,177922.2369,177922.2369,NA,NA,NA,NA,NA,88,NA
NOR,SWE,1976,3728.785295,3728.785295,NA,NA,NA,NA,NA,88,NA
NOR,SWE,1977,2995.738154,2995.738154,NA,NA,NA,NA,NA,88,NA
