"","Fishing_ISO3","Year","Total_fished","disp_fished","unequal_fish","unequal_fish_hs","unequal_fishing_in_waters","rev_fish","rev_fishing_in_waters","unequal_fish_eez","prop_disp","prop_unequal_disp","prop_rev_disp"
"1770","EGY",2001,133182.999997868,89104.563307868,58823.40637782,3980.293877,NA,29632.54642975,NA,54843.11250082,0.66903856580265,0.66016154722152,0.332559246459305
"1771","EGY",2002,132500.003595127,90081.843415127,58514.995237266,3934.512134,NA,30988.4447614,NA,54580.483103266,0.679862950724025,0.649575908072945,0.344003226250544
"1772","EGY",2003,117380.999400391,76126.899290391,56859.53070546,4010.770359,NA,18762.6471289,NA,52848.76034646,0.648545332543296,0.74690459266659,0.246465405839382
"1773","EGY",2004,111395.014592829,72313.946712829,52054.01001023,3712.301443,NA,19716.581615,590.0278293,48341.70856723,0.649166813947203,0.719833619605155,0.272652545065724
"1774","EGY",2005,107453.001108935,63170.767028935,42644.536769405,2994.384665,NA,19863.9607112,825.2299295,39650.152104405,0.587892067945994,0.675067579120449,0.314448623080695
"1775","EGY",2006,119606.010604552,65934.246944552,40594.452389112,3072.58248,NA,24495.285792,700.6333185,37521.869909112,0.551261986009612,0.615680837657102,0.371510814593811
"1776","EGY",2007,130748.004897813,74149.263757813,41523.007640395,3772.161402,NA,31621.379913,NA,37750.846238395,0.567115833360248,0.559992177077008,0.426455750340044
"1777","EGY",2008,136243.014109966,75948.279879966,42197.389783308,2972.5735,NA,32675.731258,NA,39224.816283308,0.557447149684062,0.555606918945363,0.430236620363793
"1778","EGY",2009,127821.010292873,72654.220292873,43227.761963028,3667.998925,NA,28499.848537,NA,39559.763038028,0.568405930499237,0.594979366494811,0.392266938136775
"1779","EGY",2010,121362.0062004,67464.9450004,39170.839338495,3382.780729,NA,27390.648816,NA,35788.058609495,0.555898399446347,0.580610261199542,0.405998238282676
"1780","EGY",2011,122303.012095298,66806.162815298,39685.352134771,3447.150203,NA,26208.356962,NA,36238.201931771,0.546234811970476,0.594037293303177,0.392304479969302
"1781","EGY",2012,114198.008893642,64817.666453642,39288.36971484,3856.869305,NA,24770.140039,NA,35431.50040984,0.56759016274977,0.606136750432682,0.382151061496726
"1782","EGY",2013,106661.008706131,61015.924436131,38072.080816168,4069.132413,NA,22250.312824,NA,34002.948403168,0.572054635300142,0.62396958118729,0.364664028769911
"1783","EGY",2014,107799.00910165,62213.72593165,39206.67039788,4823.09751,NA,22329.801814,NA,34383.57288788,0.57712706684516,0.630193254153492,0.358920824618867
"1784","EGY",2015,102931.530704664,60815.023814664,39201.246395264,4668.173688,NA,20997.901412,NA,34533.072707264,0.590829878836227,0.644598060418939,0.345274902398984
"1785","ERI",1976,970.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","ERI",1977,171.9989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","ERI",1978,14.9995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","ERI",1980,407.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","ERI",1981,327.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","ERI",1982,349.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","ERI",1983,399.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","ERI",1984,600.0002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","ERI",1985,500.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","ERI",1986,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","ERI",1987,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","ERI",1988,722.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","ERI",1989,1557.0002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","ERI",1990,1171.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","ERI",1991,116.9996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","ERI",1992,100.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","ERI",1993,475,NA,NA,NA,NA,NA,6701.137987,NA,NA,NA,NA
"1802","ERI",1994,2706.2026,NA,NA,NA,NA,NA,6551.388061,NA,NA,NA,NA
"1803","ERI",1995,3556.9994,NA,NA,NA,117.6478195,NA,5706.834293,NA,NA,NA,NA
"1804","ERI",1996,3253.5954,NA,NA,NA,176.4718379,NA,NA,NA,NA,NA,NA
"1805","ERI",1997,1038.8,NA,NA,NA,134.1186656,NA,NA,NA,NA,NA,NA
"1806","ERI",1998,1628.1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","ERI",1999,6890.3971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1808","ERI",2000,12609.7962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","ERI",2001,8820.2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","ERI",2002,7832.5964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","ERI",2003,6688.7872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","ERI",2004,7404.7976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","ERI",2005,4028.9985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","ERI",2006,8814.7964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","ERI",2007,1933.0009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","ERI",2008,1667.2036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","ERI",2009,3022.5992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","ERI",2010,3271.6018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","ERI",2011,2630.4012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1820","ERI",2012,4152.2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1821","ERI",2013,4000.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1822","ERI",2014,3999.4002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823","ERI",2015,3998.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1824","ESP",1976,1886633.33967058,1210282.05397058,457163.523393783,233770.7963,73607.126312566,738596.586552096,63342.62219073,223392.727093783,0.641503586585566,0.377733043214152,0.610268147105855
"1825","ESP",1977,2200443.75548081,1477561.04958081,813034.009296665,202899.5756,95561.199560501,655477.911899187,69121.21944378,610134.433696665,0.671483216010652,0.550254089011973,0.443621542463608
"1826","ESP",1978,2282325.11849856,1559382.78239856,772103.706504214,230389.246,25154.084388829,784791.398891129,57951.93095393,541714.460504214,0.683243053217768,0.495134174379305,0.503270529692527
"1827","ESP",1979,1956402.56021986,1288722.16591986,652079.857838325,169118.7485,16937.384972857,632609.550581389,56224.594967,482961.109338325,0.658720343207399,0.505989479410316,0.490881252228518
"1828","ESP",1980,1930912.63533259,1230966.76553259,571769.885921802,86862.89197,26300.080208807,655041.899131665,66343.25934721,484906.993951802,0.637505158445743,0.464488483305575,0.53213613679347
"1829","ESP",1981,1846483.09351978,1193042.57121978,619025.455953152,231863.4638,55231.328328726,573620.213694354,70110.229391928,387161.992153152,0.646116162886492,0.51886283933712,0.480804480520657
"1830","ESP",1982,2023754.70718437,1242941.71058437,617400.457152534,159836.4509,62073.49296259,615114.86967116,65462.691264894,457564.006252534,0.614176068953368,0.496725189841978,0.494886336529782
"1831","ESP",1983,1752165.97152857,1026929.34402857,581147.62206758,137042.5753,35420.932869532,434768.469485875,62296.436385985,444105.04676758,0.586091363897843,0.565908088464764,0.423367461465568
"1832","ESP",1984,1908846.928388,1203389.057288,712093.188570394,182440.5175,17638.260351212,485094.338336653,64824.175601,529652.671070394,0.630427217285699,0.591739790434186,0.403106821853506
"1833","ESP",1985,1844427.72638286,1162864.63098286,683378.786018024,213040.3452,13220.116007555,473670.201785117,71110.370636264,470338.440818024,0.63047449046072,0.587668390464702,0.407330474386146
"1834","ESP",1986,1743745.37741444,1199942.79491444,689490.689042706,259018.0395,20529.5245966,507778.462277609,78250.06968339,430472.649542706,0.68814106145111,0.574602966045453,0.423168891408542
"1835","ESP",1987,1820453.03186049,1277215.68026049,776543.580477427,360284.0508,113333.55826342,493151.495634952,79006.89171477,416259.529677427,0.701592217930053,0.607997218072869,0.386114501455519
"1836","ESP",1988,1725225.9165614,1203116.33444693,813188.918816345,292432.3648,116186.540250041,389914.854215388,82991.86275456,520756.554016345,0.697367413100829,0.675902151382696,0.324087407885315
"1837","ESP",1989,1649919.33738296,1125066.38168296,716013.815955452,301827.1385,118757.02385552,405374.63743428,81407.3132525,414186.677455452,0.68189174839753,0.63641917278195,0.360311750519013
"1838","ESP",1990,1497354.10218808,1009074.12198808,524983.041303107,252807.4733,125578.739883,482483.459571391,87411.212464994,272175.568003107,0.673904803488716,0.520262119366201,0.478144716089637
"1839","ESP",1991,1510096.17209329,988885.706732262,481760.698867481,256750.8716,152643.70533487,504405.450687952,77496.737452831,225009.827267481,0.654849489063647,0.487175308114668,0.51007456903664
"1840","ESP",1992,1870461.99499009,1401306.74029696,542604.092846347,324850.1,142010.28547306,854257.960402617,78912.420864723,217753.992846347,0.749176804474118,0.387212932930987,0.609615251134513
"1841","ESP",1993,1937011.99707278,1453972.56301817,506527.728971511,313000.8098,139784.595536498,940872.875212969,79878.03279516,193526.919171511,0.750626514040915,0.348375025674525,0.647104972366118
"1842","ESP",1994,1681654.90920845,1221457.50013517,478252.18977399,307094.8625,153323.555661794,734974.654496354,73684.92353223,171157.32727399,0.726342541175767,0.391542226987894,0.601719383945017
"1843","ESP",1995,1500998.55836387,1022427.60409587,581823.352685394,395435.2204,163839.14219972,431284.673715321,71716.860438951,186388.132285394,0.681164947426958,0.569060684937101,0.421824168271264
"1844","ESP",1996,1546282.33066487,1037095.84732174,685388.367254174,394475.7923,19922.44578103,342030.423359797,72229.1523069,290912.574954174,0.670702773196542,0.660872733242699,0.329796348373273
"1845","ESP",1997,1355445.33765909,822969.124805517,514177.533604443,268776.2903,22957.31795281,298809.893034197,63375.24960262,245401.243304443,0.607157737712109,0.62478350415145,0.363087610491841
"1846","ESP",1998,1577968.02442927,1024493.08548058,717758.680603578,454191.6035,33355.54249719,298567.730214655,62532.528128703,263567.077103578,0.649248317849234,0.700598853009223,0.291429717238744
"1847","ESP",1999,1485261.00853583,989296.631540265,727207.545733507,536714.797,27310.633613284,255792.063653657,55743.245865,190492.748733507,0.66607594615004,0.735075327812747,0.258559521480839
"1848","ESP",2000,1662072.46876659,1201794.18616199,889890.182796159,719802.0838,44216.595397988,306143.183442965,53052.063995744,170088.098996159,0.723069666784043,0.740468037741207,0.254738446040127
"1849","ESP",2001,1477358.91175783,1003239.01025748,758164.70675847,616325.4447,50935.470473415,232031.658277508,52618.129888749,141839.26205847,0.67907602023653,0.755716931864411,0.231282531784682
"1850","ESP",2002,1315940.62371869,943151.195797422,729431.295725321,561836.7372,61015.228756725,207049.70774221,51611.576913023,167594.558525321,0.716712577146673,0.773398050042863,0.219529709196999
"1851","ESP",2003,1360309.38364908,1019075.74729291,786324.697985314,586498.5647,21709.420744698,222205.942600194,54583.283461758,199826.133285314,0.749149979807683,0.771605741844138,0.218046541869401
"1852","ESP",2004,1382038.45499393,1054850.75636007,850768.624599564,582252.1156,82715.52526854,188489.06866372,64039.353158827,268516.508999564,0.763257167373613,0.806529852180486,0.178687902082121
"1853","ESP",2005,1445265.180263,1062306.46623334,873131.247242594,590453.3152,58826.6883201,181872.542770622,62587.323099259,282677.932042594,0.735025295523987,0.821920297951766,0.171205342856939
"1854","ESP",2006,1611030.50496073,1195510.56710677,965316.60253309,600100.6769,31836.9574407,229430.07354563,61950.733373976,365215.92563309,0.74207816886491,0.807451334260668,0.191909699385484
"1855","ESP",2007,1390000.22192234,996718.843761192,855245.714451474,432476.0999,129470.19411936,135963.42844715,79519.669432977,422769.614551474,0.717063801891161,0.858061147137684,0.136411014297755
"1856","ESP",2008,1529514.72045481,1097349.26344922,931556.897218374,475685.3363,129763.13915706,152749.04079369,63688.900327557,455871.560918374,0.717449298639583,0.848915589818937,0.139198198678846
"1857","ESP",2009,1521772.449673,1155735.09420177,921197.812707229,488418.9809,127948.12141087,210575.828623416,57413.787319488,432778.831807229,0.759466433007193,0.7970665746232,0.18220077393155
"1858","ESP",2010,1641857.91042288,1235724.93542573,997623.240904008,488237.4217,160942.7903914,221221.890840093,62638.864975565,509385.819204008,0.752638171416097,0.807318208368359,0.179021952619154
"1859","ESP",2011,1621096.66287327,1228207.75612584,978302.456757289,553546.8257,145381.27235157,229031.606507148,64965.031908106,424755.631057289,0.7576400496371,0.796528479711906,0.186476274363864
"1860","ESP",2012,1407179.04680091,1091783.78845905,864547.720647718,647878.6936,140200.5451503,221724.194519793,66031.479639373,216669.027047718,0.775867002099781,0.791867153356388,0.203084344046486
"1861","ESP",2013,1448859.05860157,1053338.76283993,837770.159254632,786515.8888,252242.843886604,205042.235614895,84838.76024534,51254.270454632,0.727012580406962,0.795347317320689,0.194659346877235
"1862","ESP",2014,1520291.39981938,1070835.77342447,918939.897081795,878708.9419,203339.537718367,135449.261273197,128346.226530779,40230.9551817951,0.704362185796545,0.858152034035133,0.126489294282762
"1863","ESP",2015,1474171.58204427,1034531.02798012,863728.382085056,828185.0113,197243.69137821,146555.422860677,76383.669142783,35543.370785056,0.701771110351693,0.834898479334596,0.141663632019642
"1864","EST",1976,1463.202500053,1463.202500053,736.901799026,53.55015296,4476.311946,712.577945507,61069.926625,683.351646066,1,0.503622566937459,0.486998857288167
"1865","EST",1977,277.000100001,277.000100001,243.659182618,0.651993418,4288.257963,33.340917383,62518.2332253,243.0071892,1,0.879635720770932,0.120364279229068
"1866","EST",1978,13877.002300546,13877.002300546,7312.655650046,3320.739273,3150.683387,6564.3466505,52500.7049608,3991.916377046,1,0.526962199160137,0.473037800839863
"1867","EST",1979,11755.0001988,11755.0001988,5487.217837,2852.162202,3753.685481,6267.7823618,52023.6019977,2635.055635,1,0.466798617116158,0.533201382883842
"1868","EST",1980,21222.9982,21222.9982,9815.261265,5346.415734,4509.9673907,11407.736935,55991.247611,4468.845531,1,0.462482311523732,0.537517688476268
"1869","EST",1981,19063.998299,19063.998299,8742.501908,4995.694301,5183.065136,10321.496391,49642.337913,3746.807607,1,0.45858700629755,0.54141299370245
"1870","EST",1982,2205.9986,2205.9986,1193.6522519,269.3535769,6086.6651326,1012.3463481,48456.352084,924.298675,1,0.541093839270796,0.458906160729204
"1871","EST",1983,2857.0014001,2857.0014001,1533.8067447,717.0955535,6315.8448598,1323.1946554,28759.211288,816.7111912,1,0.536858940512355,0.463141059487645
"1872","EST",1984,3875.9991998,3875.9991998,1958.6522788,894.6581148,6586.0030038,1917.346921,31072.118093,1063.994164,1,0.505328349629449,0.494671650370551
"1873","EST",1985,3678.9987998,3678.9987998,1720.2691044,489.3243044,5929.919404,1958.7296954,29301.218414,1230.9448,1,0.467591645991708,0.532408354008292
"1874","EST",1986,3490.9997002,3490.9997002,1762.4913319,480.6779039,5630.5695311,1728.5083683,27035.4576173,1281.813428,1,0.504867225224633,0.495132774775367
"1875","EST",1987,2791.9978003,2791.9978003,1993.3882229,347.0077429,5235.1157688,798.6095774,32082.53116,1646.38048,1,0.713964825719351,0.286035174280649
"1876","EST",1988,106608.00539976,106608.00539976,90581.9478121,89769.56598,6684.6799075,16026.05758766,37689.498853,812.3818321,1,0.849673037896495,0.150326962103505
"1877","EST",1989,104125.99110348,104125.99110348,86085.994936,84903.06925,4618.3425796,18039.99616748,34631.992866,1182.925686,1,0.826748384564696,0.173251615435304
"1878","EST",1990,103393.9996991,103393.9996991,102897.689311,101017.7119,3762.1072819,496.3103881,28861.4596328,1879.977411,1,0.995199814403695,0.00480018559630516
"1879","EST",1991,152972.15309555,149318.47037355,102603.3805492,84297.52024,4009.4261181,46680.4640552,23027.9101095,18305.8603092,0.97611537362805,0.6871445996769,0.312623508253329
"1880","EST",1992,91326.970804224,82061.639995224,57543.155713287,10405.70798,3387.59627707,24517.909381271,13906.152986,47137.447733287,0.898547704720636,0.701218690202097,0.29877430408042
"1881","EST",1993,111636.981195578,100596.132975578,73618.59093221,9941.123673,2601.37200283,26977.542043368,15275.632643,63677.46725921,0.9011004408955,0.731823269489719,0.268176730510281
"1882","EST",1994,90026.19509581,77968.52177581,30098.67118568,17676.21736,2514.2379396,47869.85059013,16460.880424,12422.45382568,0.866064834716522,0.386036191275057,0.613963808724943
"1883","EST",1995,100206.59549103,84544.17698103,30830.96642233,17816.09773,3115.45806459,53713.2105587,16085.58119,13014.86869233,0.84369872628392,0.3646728553434,0.635327144656599
"1884","EST",1996,105837.021799549,86724.472479549,27877.25947008,12693.81627,7786.65778817,58739.801801569,18564.787326,15183.44320008,0.819415276478599,0.321446284688026,0.677315181310797
"1885","EST",1997,121258.1961055,96125.4028555,31496.8058897,6556.387176,8598.283490469,63670.0096337,16517.727412,24940.4187137,0.792733241486346,0.327663707553428,0.662364034296029
"1886","EST",1998,114786.599191,94453.617571,37673.2675942,9023.800061,7514.427600675,55864.4640414,16416.755533852,28649.4675332,0.822862757819257,0.398854681938268,0.591448644086153
"1887","EST",1999,108928.595996693,87421.118486693,37158.3284905,13052.23467,10221.3618,49379.203600493,16814.75083,24106.0938205,0.802554349358795,0.425049794989252,0.564842963065147
"1888","EST",2000,110203.888597448,88027.347477448,35541.655736048,16763.14006,2860.504278,52305.8369444,20711.647043,18778.515676048,0.798768070689354,0.403756977286559,0.594199853151322
"1889","EST",2001,102700.342104797,81282.221344797,34093.67812,13472.50816,6275.695481,46467.002417597,19119.448297,20621.16996,0.791450346502793,0.41944815921523,0.571674858890547
"1890","EST",2002,96706.228506466,76021.950646466,34509.49474,15583.27745,2404.085369,40965.969983966,18346.071703,18926.21729,0.786112247582719,0.453941189966088,0.538870282012033
"1891","EST",2003,74852.67990345,61079.69195345,32637.57849,14049.1626,757.8013076,28442.11346345,12194.64483057,18588.41589,0.815998732874156,0.534344189470925,0.465655810529075
"1892","EST",2004,85310.003996113,69628.115096113,35566.85749,15882.84557,1369.451226,34061.257606113,29844.453940875,19684.01192,0.816177609126422,0.510811723696733,0.489188276303267
"1893","EST",2005,96149.55930503,75172.07218503,33257.5887671,15564.46033,2506.390973,41901.10725509,34740.50053845,17693.1284371,0.781824406979861,0.44241947574944,0.557402583661041
"1894","EST",2006,83408.388309821,63694.764019821,24964.092953901,9313.301754,1005.138673,38730.67106592,34076.9364766,15650.791199901,0.763649380002721,0.39193320421334,0.60806679578666
"1895","EST",2007,92689.56669581,70759.42087581,24173.0364005,8907.61535,1112.531595,46586.38447531,37427.7131166,15265.4210505,0.763402218806668,0.341622869454036,0.658377130545964
"1896","EST",2008,98026.874290582,74637.259220582,28730.884488198,12603.07317,3694.106274,45906.374732384,49337.93003446,16127.811318198,0.761395890267133,0.384940240145838,0.615059759854162
"1897","EST",2009,94727.55289351,71046.45774351,23268.185191,8084.836331,7479.724886,47778.27255251,49123.318295,15183.34886,0.750008372151009,0.327506619330723,0.672493380669277
"1898","EST",2010,91696.04219894,69395.12485894,19417.42308189,4314.968336,4039.064729,49977.70177705,39382.42421785,15102.45474589,0.75679520287673,0.279809613735258,0.720190386264742
"1899","EST",2011,75026.69690542,58199.11214542,20394.50138173,6853.910782,4518.01301,37804.61076369,36228.4159708,13540.59059973,0.775712040459236,0.350426331775835,0.649573668224165
"1900","EST",2012,63982.789095028,50128.308695028,18894.84727489,7316.206102,2306.461469,31233.461420138,22125.97903861,11578.64117289,0.783465513211324,0.376929678394757,0.623070321605243
"1901","EST",2013,67083.382094887,52431.357264887,17818.85112148,6587.514834,3240.349336,34612.506143407,24994.5321392,11231.33628748,0.781584881792703,0.339851036688939,0.660148963311061
"1902","EST",2014,65291.33660483,50264.49208483,15629.93710301,5927.201104,3435.670793,34634.55498182,29375.591202,9702.73599901,0.769849335280902,0.310953845442858,0.689046154557142
"1903","EST",2015,70587.61169164,55065.40207164,18170.49660605,5602.645234,3189.259138,36894.90546559,33626.2318785,12567.85137205,0.78010008770649,0.329980276588378,0.670019723411622
"1904","FIN",1976,86986.00049997,59255.97871997,38419.9244624,10.9158288,11825.58187,20836.05425757,147579.57466,38409.0086336,0.681212820216863,0.648372118600279,0.351627881399721
"1905","FIN",1977,87141.9980038,58835.6959838,39156.3003555,NA,10742.82588,19679.3956283,136095.89434,NA,0.675170380890674,0.665519455506763,0.334480544493237
"1906","FIN",1978,99231.9998021,66870.5418821,44800.2426926,NA,8565.294127,22070.2991895,125813.324835,NA,0.673880824889764,0.669954832601591,0.330045167398409
"1907","FIN",1979,94110.0050923,63881.7350823,42498.5116045,NA,10999.38235,21383.2234778,133963.716144,NA,0.678798550904836,0.66526858654901,0.33473141345099
"1908","FIN",1980,82008.0019053,55578.4434053,37414.2407905,NA,11059.0282467,18164.2026148,144124.98532,NA,0.6777197604385,0.67317899707375,0.326821002926251
"1909","FIN",1981,73125.9965968,49774.3242568,33389.3882195,NA,12789.4038166,16384.9360373,130800.034122,NA,0.680665243186281,0.670815500120797,0.329184499879203
"1910","FIN",1982,81172.999796638,55149.937106638,37145.440942838,1.286491038,15646.7537233,18004.4961638,125568.451198,37144.1544518,0.67941233223861,0.673535508680881,0.326464491319119
"1911","FIN",1983,91477.998803567,61999.213253567,41964.009306061,0.931597561,15376.8518387,20035.203947506,68116.017665,41963.0777085,0.67774999523874,0.676847448602853,0.323152551397147
"1912","FIN",1984,95029.997897284,64383.175287284,43628.204660655,1.242127755,15386.7659386,20754.970626629,69142.167571,43626.9625329,0.677503701061579,0.677633628133153,0.322366371866847
