country,max_yr,min_yr,total_years,mov_avg_fished,mov_avg_disp,mov_avg_unequal,mov_avg_unequal_hs,mov_avg_unequal_eez,mov_avg_unequal_fishing_in_waters,mov_avg_prop_disp,mov_avg_prop_unequal,time
SEN,2015,1976,39,369384.05274234,204816.63534234,3176.19865434,2616.0384688,560.16018554,148959.914468797,0.561317866895718,0.0156635033621122,1996
SEN,2015,1976,39,380920.6226701,164808.1949101,4158.1560661,3749.6045424,408.5515237,157806.865472685,0.436571183854365,0.213591446693498,1997
SEN,2015,1976,39,392549.0491624,124135.3284424,4576.2434224,4335.037829,241.2055934,168807.301767398,0.31033135063131,0.411447669765869,1998
SEN,2015,1976,39,391005.4070852,85650.9205252,4934.2236052,4934.2236052,0,176614.077579588,0.21151240092459,0.608495891262023,1999
SEN,2015,1976,39,376103.792377,43110.623197,5066.560837,5066.560837,0,154641.544743109,0.112300731484872,0.805759624303374,2000
SEN,2015,1976,39,384854.268615543,4679.3524555428,4673.668952156,4663.4265704,10.242381756,143072.839704911,0.0122214242229075,0.998465733944994,2001
SEN,2015,1976,39,388525.744829647,4110.7636296472,4096.4340317592,4070.5843002,25.8497315592,141481.014254706,0.0106234906005959,0.996413215726883,2002
SEN,2015,1976,39,384609.510906647,4921.9133266472,4907.5837287592,4881.7339972,25.8497315592,140046.344913441,0.0129880488195991,0.996413215726883,2003
SEN,2015,1976,39,374729.837929349,6001.0964893492,5957.8201166314,5878.8742692,78.9458474313998,109744.487872778,0.0166036525419085,0.993545809512861,2004
SEN,2015,1976,39,378489.449820549,6534.5934005492,6491.3170278314,6412.3711804,78.9458474313998,115853.465071097,0.0179357063833356,0.993545809512861,2005
SEN,2015,1976,39,370627.807043406,7332.5363034064,7294.9434340754,7226.2399684,68.7034656753998,91465.6686941333,0.0201604904315084,0.995080075567867,2006
SEN,2015,1976,39,372616.796762302,8595.118782302,8566.1720074722,8513.0758916,53.0961158721998,80085.2707119363,0.0232003968227932,0.997132593785978,2007
SEN,2015,1976,39,374962.673085702,8382.712985702,8353.7662108722,8300.670095,53.0961158721998,52349.2206609175,0.0224863997825282,0.997132593785978,2008
SEN,2015,1976,39,386816.982612,8355.331872,8355.331872,8355.331872,0,8554.795523,0.0214958982682523,1,2009
SEN,2015,1976,39,397330.5836346,8866.6932346,8866.6932346,8866.6932346,0,8554.795523,0.0222820397941819,1,2010
SEN,2015,1976,39,406394.74573412,8843.08163412,8843.0542949978,8842.9984598,0.0558351977999336,,0.0218153339174583,0.999996391368396,2011
SEN,2015,1976,39,410054.70957732,8148.90413732,8148.8767981978,8148.820963,0.0558351977999336,,0.0199675178969946,0.999996391368396,2012
SEN,2015,1976,39,414108.37474332,9079.16720332,9079.1398641978,9079.084029,0.0558351977999336,,0.022128392723728,0.999996391368396,2013
SEN,2015,1976,39,419783.9234969,8859.4084469,8859.37427299725,8859.304479,0.069793997249917,,0.021299961392904,0.999995489210495,2014
SEN,2015,1976,39,418345.501266533,8864.02406653333,8863.97850132967,8863.88544266667,0.0930586629998893,,0.0214475171173741,0.999993985613993,2015
SGP,2015,1976,39,15218.3989333333,6880.14950233333,,,,,0.451824485926174,,1976
SGP,2015,1976,39,15496.5976,7025.0851325,,,,,0.45306534547546,,1977
SGP,2015,1976,39,15493.51592,7126.028133,,,,,0.459729042883551,,1978
SGP,2015,1976,39,15452.0528,7071.7913716,,,,,0.457487524068687,,1979
SGP,2015,1976,39,16295.1895994,7469.942335,,,,,0.45876759729546,,1980
SGP,2015,1976,39,16944.1894,7778.6767734,,,,,0.459896442719608,,1981
SGP,2015,1976,39,18615.18816,8536.1359968,,,,,0.459660163568902,,1982
SGP,2015,1976,39,20001.18826,9076.3326698,,,,,0.453684069961277,,1983
SGP,2015,1976,39,20882.7897204,9527.1348604,,,,,0.45607625944378,,1984
SGP,2015,1976,39,20138.590501,9226.1856368,,,,,0.458385921825092,,1985
SGP,2015,1976,39,19005.4312004,8859.3053474,,,,,0.469143743681614,,1986
SGP,2015,1976,39,16183.9729404,7619.9462308,,,,,0.473502959023455,,1987
SGP,2015,1976,39,13987.9741604,6669.4811192,,,,,0.47805328960734,,1988
SGP,2015,1976,39,12213.5742,5854.7186494,,,,,0.479660608180425,,1989
SGP,2015,1976,39,11081.21444,5388.7982194,,,,,0.485896053990959,,1990
SGP,2015,1976,39,10306.81506,5051.1947144,,,,,0.49144206663203,,1991
SGP,2015,1976,39,10446.67404,5264.8142036,,,,,0.504462811519602,,1992
SGP,2015,1976,39,10180.87388,5264.1334082,,,,,0.517005161464835,,1993
SGP,2015,1976,39,9956.07392,5297.6915886,,,,,0.531169753395677,,1994
SGP,2015,1976,39,9968.78086,5392.8606678,,,,,0.540790253008771,,1995
SGP,2015,1976,39,9659.5004,5242.4879094,,,,,0.542547614796948,,1996
SGP,2015,1976,39,8700.24102,4720.8870126,,,,,0.542363006489078,,1997
SGP,2015,1976,39,7752.90484,4215.059587,,,,,0.543778956780517,,1998
SGP,2015,1976,39,6431.47398,3496.451842,,,,,0.545462669991953,,1999
SGP,2015,1976,39,5136.1857,2805.8603352,,,,,0.549266803600504,,2000
SGP,2015,1976,39,4005.7680401,2203.7275848,,,,,0.552669840559438,,2001
SGP,2015,1976,39,3143.12524014,1742.3543842,,,,,0.555353372977115,,2002
SGP,2015,1976,39,2453.30166008,1360.8175796,,,,,0.553896696359982,,2003
SGP,2015,1976,39,2405.67544008,1313.7230558,,,,,0.547249787418329,,2004
SGP,2015,1976,39,2556.15804008,1343.3553612,,,,,0.531701286248346,,2005
SGP,2015,1976,39,2464.19229998,1254.8487425,,,,,0.508643246424806,,2006
SGP,2015,1976,39,2454.00847994,1212.1596529,,,,,0.491154464733907,,2007
SGP,2015,1976,39,2416.57758,1165.27596258,,,,,0.475769103275119,,2008
SGP,2015,1976,39,2120.04128,980.68784378,,,,,0.457550605664184,,2009
SGP,2015,1976,39,1810.10531994,817.78820312,,,,,0.450770043462532,,2010
SGP,2015,1976,39,1814.44695994,827.7553554,,,,,0.455672689307595,,2011
SGP,2015,1976,39,1676.86865994,761.0965012,,,,,0.454040966089446,,2012
SGP,2015,1976,39,1583.99531994,708.8138473,,,,,0.44683728861409,,2013
SGP,2015,1976,39,1576.187724925,711.511352375,,,,,0.450508485352694,,2014
SGP,2015,1976,39,1445.84323333333,654.483224933333,,,,,0.451127651164028,,2015
SHN,2015,1976,39,2541.1988,1863.9863574,,,,,0.678270904133099,,1976
SHN,2015,1976,39,2022.149325,1430.136047725,,,,,0.577834828543942,,1977
SHN,2015,1976,39,1645.31936,1153.08765635,,,,,0.527331998357384,,1978
SHN,2015,1976,39,581.539459996,280.669001746,,,,,0.43410112968466,,1979
SHN,2015,1976,39,567.840719996,245.134193486,,,,,0.367371759729408,,1980
SHN,2015,1976,39,275.700719996,93.812279324,,,,,0.352123020230374,,1981
SHN,2015,1976,39,214.300499994,76.711433662,,,,,0.351350541553014,,1982
SHN,2015,1976,39,230.500579996,73.469009934,,,,,0.312479999917074,,1983
SHN,2015,1976,39,246.900420004,70.180533442,,,,,0.285834400252468,,1984
SHN,2015,1976,39,228.199940002,54.7392004,,,,,0.257882838724544,,1985
SHN,2015,1976,39,268.599699994,57.698261634,,,,,0.215989120843195,,1986
SHN,2015,1976,39,340.399999996,84.096003536,,,,,0.229181292583989,,1987
SHN,2015,1976,39,349.200140002,93.747909422,,,,,0.261498212839719,,1988
SHN,2015,1976,39,312.200219998,95.790537842,,,,,0.327315638536252,,1989
SHN,2015,1976,39,271.80024,87.022550296,,,,,0.34359951658836,,1990
SHN,2015,1976,39,232.240480008,83.985827614,,,,,0.382548401209071,,1991
SHN,2015,1976,39,159.640280008,63.838128432,,,,,0.411357101023369,,1992
SHN,2015,1976,39,169.64032,70.805628224,,,,,0.424270685861288,,1993
SHN,2015,1976,39,181.187219994,74.375442814,,,,,0.411667395814922,,1994
SHN,2015,1976,39,229.987499994,93.974671322,,,,,0.421618896572019,,1995
SHN,2015,1976,39,284.934319994,130.159459292,,,,,0.452542948475482,,1996
SHN,2015,1976,39,266.515039994,122.383304688,,,,,0.470542668418718,,1997
SHN,2015,1976,39,282.888159994,149.749751328,,,,,0.525040265384547,,1998
SHN,2015,1976,39,412.10998,246.923507334,,,,,0.568796300765457,,1999
SHN,2015,1976,39,567.87666,357.813775714,,,,,0.61482144932186,,2000
SHN,2015,1976,39,714.67884,492.758116134,,,,,0.658549606454433,,2001
SHN,2015,1976,39,919.33816,625.02348712,,,,,0.67243063418194,,2002
SHN,2015,1976,39,1323.51968,793.03725156,,,,,0.636639890552075,,2003
SHN,2015,1976,39,1356.5511,819.62304572,,,,,0.640584173603152,,2004
SHN,2015,1976,39,1328.08886,782.59291524,,,,,0.620388523649517,,2005
SHN,2015,1976,39,1306.64594,715.3256733,,,,,0.572590649593293,,2006
SHN,2015,1976,39,1333.5949,709.4488627,,,,,0.553589804677061,,2007
SHN,2015,1976,39,996.73108,588.51084632,,,,,0.595795097316246,,2008
SHN,2015,1976,39,912.53056,510.3492424,,,,,0.563804901781952,,2009
SHN,2015,1976,39,804.0252,472.008124,,,,,0.604422589274629,,2010
SHN,2015,1976,39,699.27248,407.97881906,,,,,0.592997896282873,,2011
SHN,2015,1976,39,575.27984,345.639848,,,,,0.602153910155961,,2012
SHN,2015,1976,39,546.971,323.72484838,,,,,0.596757209101331,,2013
SHN,2015,1976,39,535.9642,324.311157775,,,,,0.609998715427369,,2014
SHN,2015,1976,39,572.620133333333,330.7562298,,,,,0.574694281772283,,2015
SLB,2015,1976,39,25702.1636,,,,,16209.9557599,,,1976
SLB,2015,1976,39,28057.163175,,,,,15763.060942425,,,1977
SLB,2015,1976,39,29344.91463924,537.3352762,,,,16454.2105168,0.0155767774412395,,1978
SLB,2015,1976,39,31066.91609944,786.4974236,,,,16988.0954023,0.0228730765488116,,1979
SLB,2015,1976,39,33010.11817944,1108.59233906667,,,,17673.98248898,0.033405770634265,,1980
SLB,2015,1976,39,36345.31819944,1108.59233906667,,,,18382.61655458,0.033405770634265,,1981
SLB,2015,1976,39,38976.36045944,1108.59233906667,,,,20415.10253798,0.033405770634265,,1982
SLB,2015,1976,39,40648.8518602,1394.2208705,,,,20658.48949632,0.0423202672307778,,1983
SLB,2015,1976,39,44994.89644,1752.78217,,,,22677.333822,0.0544711588051717,,1984
SLB,2015,1976,39,47178.94178,,,,,24247.4228262,,,1985
SLB,2015,1976,39,48284.5886,,,,,31394.9266386,,,1986
SLB,2015,1976,39,48581.1921,,,,,37547.0140692,,,1987
SLB,2015,1976,39,48227.99522,,,,,44387.277248,,,1988
SLB,2015,1976,39,49595.95448,,,,,54175.6159068,,,1989
SLB,2015,1976,39,50375.31508,,,,,62448.5779598,,,1990
SLB,2015,1976,39,48853.51404,,,,,62310.581516,,,1991
SLB,2015,1976,39,48361.9143,,,,,58768.343928,,,1992
SLB,2015,1976,39,52919.62372044,10872.0519122,1155.0915039,,,55539.8657513866,0.17019242167988,0.106244112264017,1993
SLB,2015,1976,39,50811.98697998,12595.34810995,1368.48925215,,,46025.9579623454,0.221828848016238,0.108360770300966,1994
SLB,2015,1976,39,53642.9214196,16941.7950593333,1873.7950841,,,37555.2952770872,0.287622845819781,0.109747070277128,1995
SLB,2015,1976,39,57069.2566182,21181.56034525,2339.896074575,,,35897.2486695502,0.355449780970111,0.109877446024341,1996
SLB,2015,1976,39,58479.7991392,24056.5544752,2650.94241326,,,40808.4643888708,0.415190337396349,0.109811449444317,1997
SLB,2015,1976,39,49605.5921787,24154.8206823,2679.12923198,,,44998.3636980686,0.497640197979511,0.111373186196725,1998
SLB,2015,1976,39,44011.93805906,24287.46431346,2698.91488582,,,55494.7748282696,0.565790886624554,0.111715702128676,1999
SLB,2015,1976,39,37007.15215838,22377.01063878,2463.53731688,,,63347.1815503524,0.605063289845421,0.110446368860785,2000
SLB,2015,1976,39,32207.7287798,20166.0793282,2207.80628894,,,65679.5817117324,0.617929227513407,0.109923971835633,2001
SLB,2015,1976,39,28342.29703802,17395.73538042,1917.64838908,,,66730.986919246,0.611027256523769,0.110537948683605,2002
SLB,2015,1976,39,30470.0881373,18622.4413001,2046.20333974,,,71353.085571349,0.610609051742917,0.109889017659271,2003
SLB,2015,1976,39,33491.74113796,20723.16741796,2266.42583426,,,56937.160261964,0.616805767284291,0.109282477090815,2004
SLB,2015,1976,39,34690.7435386,21208.8880306,2326.03834192,,,46359.4926345612,0.608949440112871,0.109716925845119,2005
SLB,2015,1976,39,32844.5346391,19688.6155491,2173.63657118,,,36481.0618613536,0.595472501483965,0.110455902423384,2006
SLB,2015,1976,39,31561.72751996,18487.58678796,2036.739992,,,25299.466538284,0.581278472092871,0.11035144759989,2007
SLB,2015,1976,39,33020.56184068,19685.89155068,2228.34309224,,,10573.2126594926,0.59067058643351,0.112855708690128,2008
SLB,2015,1976,39,32805.92577988,19485.64407588,2215.39641316,,,11441.9592670958,0.589063277000722,0.113219689353876,2009
SLB,2015,1976,39,34135.7361993,20736.5144793,2349.84974102,,,11480.436767876,0.601560369076988,0.113176381478982,2010
SLB,2015,1976,39,35968.5555392,22274.0825332,2510.14538106,,,11464.0079737346,0.615738085234641,0.112700430750284,2011
SLB,2015,1976,39,44969.37917852,30010.72128252,3524.7663035,,,11757.456697254,0.653746897034865,0.115410509475611,2012
SLB,2015,1976,39,52050.96453958,36088.95031958,4298.5580875,,,13252.140917244,0.676201930286981,0.115859049745302,2013
SLB,2015,1976,39,55456.999824775,38990.123979775,4693.899022675,,,13312.5170688325,0.685960975828541,0.117079510063096,2014
SLB,2015,1976,39,61019.3311680333,43731.7067513667,5365.91600326667,,,13663.40808644,0.701689073752911,0.120063110655111,2015
SLE,2015,1976,39,52916.6686674333,466.21591615,466.21591615,219.9904733,246.22544285,,0.0090748185585729,1,1976
SLE,2015,1976,39,51246.751051325,678.760678433333,678.760678433333,300.8486047,377.912073733333,,0.0140077933061299,1,1977
SLE,2015,1976,39,47798.60030116,567.42024895,567.42024895,283.98619365,283.4340553,,0.0122217111431268,1,1978
SLE,2015,1976,39,43741.39980202,507.68480802,507.68480802,280.93756378,226.74724424,,0.0113508061306703,1,1979
SLE,2015,1976,39,39959.79648164,506.00916164,506.00916164,312.64172208,193.36743956,,0.0119289504092639,1,1980
SLE,2015,1976,39,36782.600581144,393.049335144,393.049335144,264.792268044,128.2570671,,0.00975945661745429,1,1981
SLE,2015,1976,39,34565.40378154,182.31070354,182.31070354,182.31070354,0,,0.00527008841458305,1,1982
SLE,2015,1976,39,34944.4839213184,146.7710173184,146.7710173184,146.559040168,0.2119771504,,0.00420769275626654,1,1983
SLE,2015,1976,39,35351.164360335,104.183876335,104.183876335,103.75992239,0.423953945,88220.5068798,0.00294263962290619,1,1984
SLE,2015,1976,39,35480.6450006996,53.3139646996,53.3139646996,52.678032044,0.6359326556,95369.880216,0.00150156737059708,1,1985
SLE,2015,1976,39,35897.1217997492,54.6560977492,54.6560977492,53.80818659,0.8479111592,83519.7554488,0.00152209040368045,1,1986
SLE,2015,1976,39,36084.3982188498,58.5562488498,58.5562488498,57.006912066,1.5493367838,73822.631443675,0.00162276062142888,1,1987
SLE,2015,1976,39,37207.3987197192,58.6077817192,58.6077817192,57.058444838,1.5493368812,67184.67384554,0.00158203485830145,1,1988
SLE,2015,1976,39,40517.0380406638,91.0548826638,91.0548826638,76.510428456,14.5444542078,53357.72647358,0.00210048525150485,1,1989
SLE,2015,1976,39,44201.9173214272,156.9826374272,156.9826374272,119.437657942,37.5449794852,32897.0424458362,0.00320538742027068,1,1990
SLE,2015,1976,39,47428.9564611736,264.7463291736,264.7463291736,192.788400752,71.9579284216,20958.9274225878,0.00517106055989528,1,1991
SLE,2015,1976,39,49699.436821217,423.195553217,423.195553217,300.5080919,122.687461317,15015.8444211598,0.00841868447415246,1,1992
SLE,2015,1976,39,51370.2357795692,623.1815875692,623.1815875692,439.32934246,183.8522451092,6476.84474387967,0.0123836427263418,1,1993
SLE,2015,1976,39,51382.796859668,787.844475668,787.844475668,586.29998272,201.544492948,172.3821058195,0.0155010147275825,1,1994
SLE,2015,1976,39,52106.31711964,1091.65619564,1091.65619564,913.32420668,178.33198896,128.930798158,0.0206395652415202,1,1995
SLE,2015,1976,39,51354.07909976,1406.71792576,1406.71792576,1263.01086424,143.70706152,,0.0273082957426677,1,1996
SLE,2015,1976,39,50851.518939168,1250.768353168,1250.768353168,1158.492250168,92.276103,,0.0240403526071765,1,1997
SLE,2015,1976,39,53023.438959268,1151.982751268,1151.982751268,1121.083409308,30.89934196,,0.0216565075108563,1,1998
SLE,2015,1976,39,54704.545357948,1406.254679948,1406.254679948,1406.254679948,0,,0.0252689731249801,1,1999
SLE,2015,1976,39,56876.864638348,1350.802092348,1350.802092348,1350.802092348,0,,0.0234335484036092,1,2000
SLE,2015,1976,39,63756.584098948,1274.660006948,1274.660006948,1274.660006948,0,,0.018805647708927,1,2001
SLE,2015,1976,39,78859.1849804,2377.6416364,2377.6416364,2377.6416364,0,,0.0277342772413944,1,2002
SLE,2015,1976,39,93111.7868464,3202.0204504,3202.0204504,3202.0204504,0,,0.0329807178150522,1,2003
SLE,2015,1976,39,107699.041595,3448.504073,3448.504073,3448.504073,0,,0.0307095251284411,1,2004
SLE,2015,1976,39,120008.044652,3956.325134,3956.325134,3956.325134,0,,0.0323756916651366,1,2005
SLE,2015,1976,39,141339.244753,4858.956413,4858.956413,4858.956413,0,,0.0347091720787557,1,2006
SLE,2015,1976,39,155651.2444968,5083.3924568,5083.3924568,5083.3924568,0,,0.0324140241186065,1,2007
SLE,2015,1976,39,168052.6443072,5623.0322872,5623.0322872,5623.0322872,0,,0.0329272632448961,1,2008
SLE,2015,1976,39,180623.3769134,6475.0611334,6475.0611334,6475.0611334,0,,0.0355659305075293,1,2009
SLE,2015,1976,39,194416.3509384,7371.8672584,7371.8672584,7371.8672584,0,,0.0378544997318675,1,2010
SLE,2015,1976,39,196899.9252638,7884.0059438,7884.0059438,7884.0059438,0,,0.0399811140586157,1,2011
SLE,2015,1976,39,199371.5254834,7885.2037634,7885.2037634,7885.2037634,0,,0.0395637168400485,1,2012
SLE,2015,1976,39,200571.525391,7723.565191,7723.565191,7723.565191,0,,0.0385272130818578,1,2013
SLE,2015,1976,39,201464.43952075,7703.13667075,7703.13667075,7703.13667075,0,,0.0382538330180741,1,2014
SLE,2015,1976,39,202119.293256333,7387.38958966667,7387.38958966667,7387.38958966667,0,,0.03655167177624,1,2015
SLV,2015,1976,39,6277.0554,,,,,261.307186033333,,,1976
SLV,2015,1976,39,7462.637,,,,,258.2257389375,,,1977
SLV,2015,1976,39,8398.18752,,,,,276.31350659,,,1978
SLV,2015,1976,39,11136.7675801,629.1331405,629.1331405,629.1331405,0,362.003872896,0.0318527654332897,1,1979
SLV,2015,1976,39,12660.8925011,832.55028275,832.55028275,832.55028275,0,421.1302510206,0.0578174502792552,1,1980
SLV,2015,1976,39,12416.84194106,699.308453766667,699.308453766667,699.308453766667,0,458.63738914825,0.0597365179037769,1,1981
SLV,2015,1976,39,12309.76128108,717.61469285,717.61469285,717.61469285,0,528.522719647667,0.0632241500256038,1,1982
SLV,2015,1976,39,12407.91508108,1114.69636408,1114.69636408,1114.69636408,0,618.4517908715,0.0933786092163292,1,1983
SLV,2015,1976,39,12022.49184058,2054.25701758,2054.25701758,2054.25701758,0,485.525622503,0.146780106110515,1,1984
SLV,2015,1976,39,13362.32483958,2694.92617058,2694.92617058,2694.92617058,0,,0.174497797690137,1,1985
SLV,2015,1976,39,14063.13755962,3128.65868882,3128.65868882,3128.65868882,0,,0.212237432352936,1,1986
SLV,2015,1976,39,13146.1819796,3282.398704,3282.398704,3282.398704,0,,0.249752305731458,1,1987
SLV,2015,1976,39,11597.1903396,3015.1732648,3015.1732648,3015.1732648,0,,0.262902250750401,1,1988
SLV,2015,1976,39,9403.79698,2535.4975378,2535.4975378,2535.4975378,0,,0.288545696316438,1,1989
SLV,2015,1976,39,6979.0012,1938.1649098,1938.1649098,1938.1649098,0,,0.28016995260199,1,1990
SLV,2015,1976,39,6514.5613,1639.7846532,1639.7846532,1639.7846532,0,,0.257489762390815,1,1991
SLV,2015,1976,39,7282.72128,1663.600685,1663.600685,1663.600685,0,,0.23933016063281,1,1992
SLV,2015,1976,39,8455.08132,1767.6730504,1767.6730504,1767.6730504,0,,0.218499228886295,1,1993
SLV,2015,1976,39,9376.84008,1517.1289798,1517.1289798,1517.1289798,0,,0.162315158596771,1,1994
SLV,2015,1976,39,9806.59978,1531.3916422,1531.3916422,1531.3916422,0,,0.15535009438393,1,1995
SLV,2015,1976,39,9915.59988,1545.2892424,1545.2892424,1545.2892424,0,,0.155204874908458,1,1996
SLV,2015,1976,39,9419.7997,1485.5593558,1485.5593558,1485.5593558,0,,0.158618440725397,1,1997
SLV,2015,1976,39,8621.99964,1395.5688358,1395.5688358,1395.5688358,0,,0.166030246740769,1,1998
SLV,2015,1976,39,9912.2011808,3159.4406398,3159.4406398,3159.4406398,0,,0.253952281200399,1,1999
SLV,2015,1976,39,14750.4008408,6643.3684554,6643.3684554,6643.3684554,0,,0.337460816509633,1,2000
SLV,2015,1976,39,19605.6420408,9356.0354404,9356.0354404,9356.0354404,0,,0.399693700045569,1,2001
SLV,2015,1976,39,26195.4428408,13682.814204,13682.814204,13682.814204,0,,0.476564752366,1,2002
SLV,2015,1976,39,32656.2450608,16483.008482,16483.008482,16483.008482,0,,0.51307758459122,1,2003
SLV,2015,1976,39,37309.64456,18423.529554,18423.529554,18423.529554,0,,0.494009788662742,1,2004
SLV,2015,1976,39,41102.04514,20585.332198,20585.332198,20585.332198,0,,0.494505321623725,1,2005
SLV,2015,1976,39,44401.20596,25858.19371,25858.19371,25858.19371,0,,0.571381104034569,1,2006
SLV,2015,1976,39,45404.0058798,28694.522804,28694.522804,28694.522804,0,,0.62141739455359,1,2007
SLV,2015,1976,39,45042.8058598,32034.319118,32034.319118,32034.319118,0,,0.714891018746964,1,2008
SLV,2015,1976,39,47191.2073398,37510.616116,37510.616116,37510.616116,0,,0.800063362260858,1,2009
SLV,2015,1976,39,46455.6092798,40437.83344,40437.83344,40437.83344,0,,0.868907253381867,1,2010
SLV,2015,1976,39,46928.4088002,41673.540402,41673.540402,41673.540402,0,,0.885193739791565,1,2011
SLV,2015,1976,39,50613.0105802,46079.103012,46079.103012,46079.103012,0,,0.906821928467631,1,2012
SLV,2015,1976,39,53559.0130796,49016.967072,49016.967072,49016.967072,0,,0.914452542303104,1,2013
SLV,2015,1976,39,53967.2635245,49376.3871425,49376.3871425,49376.3871425,0,,0.913993168750878,1,2014
SLV,2015,1976,39,55768.3475993333,51105.61543,51105.61543,51105.61543,0,,0.915355441553499,1,2015
SOM,2015,1976,39,8827.33863333333,,,,,1652.8501963,,,1976
SOM,2015,1976,39,9366.505425,,,,,2875.07022215,,,1977
SOM,2015,1976,39,10359.20608,,,,,3993.21652976667,,,1978
SOM,2015,1976,39,10610.2064,,,,,3409.023473575,,,1979
SOM,2015,1976,39,10390.20604,,,,,3409.023473575,,,1980
SOM,2015,1976,39,10952.40636,,,,,3994.414566,,,1981
SOM,2015,1976,39,12683.40788,,,,,3942.976725,,,1982
SOM,2015,1976,39,13110.80826,,,,,1656.444305,,,1983
SOM,2015,1976,39,14857.20932,,,,,,,,1984
SOM,2015,1976,39,17020.41084,,,,,,,,1985
SOM,2015,1976,39,18746.81172,,,,,,,,1986
SOM,2015,1976,39,19028.212,,,,,,,,1987
SOM,2015,1976,39,20193.81254,,,,,,,,1988
SOM,2015,1976,39,21242.81332,,,,,,,,1989
SOM,2015,1976,39,22433.61396,,,,,,,,1990
SOM,2015,1976,39,23968.21526,,,,,,,,1991
SOM,2015,1976,39,25679.01602,,,,,,,,1992
SOM,2015,1976,39,27650.01746,,,,,,,,1993
SOM,2015,1976,39,28940.01832,,,,,,,,1994
SOM,2015,1976,39,29390.01858,,,,,,,,1995
SOM,2015,1976,39,29000.01816,,,,,1584.603363,,,1996
SOM,2015,1976,39,28760.01816,,,,,1467.080361,,,1997
SOM,2015,1976,39,27120.01698,,,,,1467.080361,,,1998
SOM,2015,1976,39,27470.01716,,,,,2290.44964066333,,,1999
SOM,2015,1976,39,27680.0172,,,,,2694.29152693375,,,2000
SOM,2015,1976,39,28530.01788,,,,,3315.708852637,,,2001
SOM,2015,1976,39,28810.01796,,,,,4321.048315217,,,2002
SOM,2015,1976,39,28980.01828,,,,,4527.3831462136,,,2003
SOM,2015,1976,39,28600.01814,,,,,4041.6631820156,,,2004
SOM,2015,1976,39,28800.01846,,,,,4075.62468108325,,,2005
SOM,2015,1976,39,28800.01846,,,,,4077.40868617333,,,2006
SOM,2015,1976,39,28800.0185,,,,,3430.6554246,,,2007
SOM,2015,1976,39,29800.01912,,,,,1508.588379,,,2008
SOM,2015,1976,39,29800.01918,,,,,,,,2009
SOM,2015,1976,39,29800.0192,,,,,,,,2010
SOM,2015,1976,39,29800.01916,,,,,,,,2011
SOM,2015,1976,39,29800.01924,,,,,,,,2012
SOM,2015,1976,39,29800.0196,,,,,,,,2013
SOM,2015,1976,39,29800.01965,,,,,,,,2014
SOM,2015,1976,39,29800.0199,,,,,,,,2015
SRB,2005,1992,13,242.584033333333,,,,,,,,1992
SRB,2005,1992,13,271.21015,,,,,,,,1993
SRB,2005,1992,13,288.71866,,,,,,,,1994
SRB,2005,1992,13,318.25398,,,,,,,,1995
SRB,2005,1992,13,346.13256,,,,,,,,1996
SRB,2005,1992,13,381.89586,,,,,,,,1997
SRB,2005,1992,13,393.7866,,,,,,,,1998
SRB,2005,1992,13,406.98382,,,,,,,,1999
SRB,2005,1992,13,424.50526,,,,,,,,2000
SRB,2005,1992,13,439.31972,,,,,,,,2001
SRB,2005,1992,13,448.31818,,,,,,,,2002
SRB,2005,1992,13,451.2346,,,,,,,,2003
SRB,2005,1992,13,457.85855,,,,,,,,2004
SRB,2005,1992,13,458.7601,,,,,,,,2005
STP,2015,1976,39,903.667633333333,,,,,3851.6516708715,,,1976
STP,2015,1976,39,1082.4006,,,,,2590.28657337433,,,1977
STP,2015,1976,39,1235.4002599474,0.276612737,,,,1974.769291811,0.000149730920073287,,1978
STP,2015,1976,39,1537.7612800338,0.9430680845,,,,1361.06088083775,0.000447750029831609,,1979
STP,2015,1976,39,1897.5217800812,2.170451802,,,,391.16372141975,0.000872020515223303,,1980
STP,2015,1976,39,2464.8812000812,2.170451802,,,,509.8607000558,0.000872020515223303,,1981
STP,2015,1976,39,3023.6011400812,2.170451802,,,,935.5349595158,0.000872020515223303,,1982
STP,2015,1976,39,3451.7210801338,3.1173713345,,,,1455.5195774876,0.00123316531279831,,1983
STP,2015,1976,39,3586.6796600474,4.625219237,,,,1783.5051566268,0.00172056148600669,,1984
STP,2015,1976,39,3608.63868,,,,,2007.41245341,,,1985
STP,2015,1976,39,3479.83868,,,,,2353.039725984,,,1986
STP,2015,1976,39,3305.9989,,,,,2475.575048944,,,1987
STP,2015,1976,39,3274.79918,,,,,2557.063899384,,,1988
STP,2015,1976,39,3215.19932,,,,,3155.852145848,,,1989
STP,2015,1976,39,3128.99942,,,,,3196.3651198924,,,1990
STP,2015,1976,39,3017.79962,,,,,3186.9912401028,,,1991
STP,2015,1976,39,3130.399639974,44.85101487,,,,3142.0592057302,0.0109232855582333,,1992
STP,2015,1976,39,3223.99939992,54.2375908,,,,2975.1669623942,0.0128598037662773,,1993
STP,2015,1976,39,3640.99953998,71.7240556333333,,,,2404.7348610342,0.016271397198059,,1994
STP,2015,1976,39,3876.83934006,123.496773575,,,,2260.4922624698,0.0318594531362489,,1995
STP,2015,1976,39,4034.43986,151.7014244,,,,2045.8798501714,0.0401831122568933,,1996
STP,2015,1976,39,3943.239700066,202.258687666,,,,1857.952601326,0.0543073517919033,,1997
