"","Fishing_ISO3","Fished_ISO3","Year","Total_fished"
"58271","NOR","LVA",1996,25.17542352
"58272","NOR","LTU",1996,3.771253274
"58273","NOR","POL",1996,21.31511448
"58274","NOR","SWE",1996,5086.107468
"58275","FSM","MHL",1996,756.3555034
"58276","FSM","TUV",1996,157.2070262
"58277","MHL","SLB",1996,0.176735483
"58278","MHL","FSM",1996,1.389934534
"58279","MHL","MHL",1996,362.1387473
"58280","MHL","TUV",1996,0.153378962
"58281","PLW","HighSeas",1996,600.4175634
"58282","PAN","ALB",1996,17.0283164
"58283","PAN","CYP",1996,100.3099981
"58284","PAN","TUN",1996,609.2120903
"58285","PER","HighSeas",1996,413556.6555
"58286","PHL","PNG",1996,81009.72258
"58287","POL","GNQ",1996,9.525640607
"58288","POL","MRT",1996,9365.07549
"58289","POL","NOR",1996,282.900832
"58290","POL","ESP",1996,233.3490155
"58291","PRT","ALB",1996,1.225842592
"58292","PRT","CYP",1996,7.221164157
"58293","PRT","GNQ",1996,188.8669057
"58294","PRT","GIN",1996,874.6683145
"58295","PRT","MRT",1996,5361.883811
"58296","PRT","NOR",1996,5117.380764
"58297","PRT","GNB",1996,743.893194
"58298","PRT","ESP",1996,67974.00437
"58299","PRT","SJM",1996,1937.003828
"58300","GNB","HighSeas",1996,3.664480577
"58301","PRI","HighSeas",1996,406.3344352
"58302","REU","REU",1996,329.7322485
"58303","RUS","AGO",1996,14159.21917
"58304","RUS","FIN",1996,8834.265783
"58305","RUS","HKG",1996,84.82610661
"58306","RUS","IRL",1996,1963.461973
"58307","RUS","RUS",1996,2458627.335
"58308","RUS","SDN",1996,1255.985246
"58309","SHN","HighSeas",1996,93.38987957
"58310","LCA","LCA",1996,1402.201
"58311","MTQ","MTQ",1996,96.96589216
"58312","VCT","VCT",1996,284.3703905
"58313","VCT","ESH",1996,30
"58314","SEN","SEN",1996,192129.9758
"58315","SYC","HighSeas",1996,2670.233953
"58316","SLE","NGA",1996,154.4967098
"58317","SGP","SGP",1996,4493.716835
"58318","VNM","VNM",1996,1058708.011
"58319","ZAF","AGO",1996,3328.665983
"58320","ZAF","BHR",1996,14.54191425
"58321","ZAF","JOR",1996,0.054348725
"58322","ESP","HighSeas",1996,394475.7923
"58323","ESP","BHR",1996,101.2727861
"58324","ESP","FRO",1996,83.99904388
"58325","ESP","FRA",1996,38724.44158
"58326","ESP","GMB",1996,393.8555085
"58327","ESP","GRL",1996,6441.852979
"58328","ESP","ISR",1996,24.95314021
"58329","ESP","ITA",1996,801.5180695
"58330","ESP","JOR",1996,0.96627044
"58331","ESP","LBN",1996,19.10523401
"58332","ESP","PRT",1996,12158.237
"58333","ESP","SAU",1996,1647.965508
"58334","ESP","SEN",1996,2475.542843
"58335","ESP","ESH",1996,75603.98562
"58336","ESP","TUR",1996,301.1930276
"58337","ESP","SRB",1996,3.841183068
"58338","SWE","FIN",1996,1783.647126
"58339","SWE","DEU",1996,1224.530919
"58340","SWE","NOR",1996,26119.67713
"58341","SYR","SYR",1996,2669.9987
"58342","THA","HighSeas",1996,55989.54454
"58343","THA","MMR",1996,207792.7118
"58344","IRL","ESP",1999,0.045082076
"58345","ISR","BIH",1999,0.059133529
"58346","ISR","HRV",1999,8.507146038
"58347","ISR","ISR",1999,546.0480864
"58348","ISR","LBN",1999,432.2466472
"58349","ISR","TUR",1999,1096.231869
"58350","ITA","BHR",1999,2.931422764
"58351","ITA","GRC",1999,11998.69728
"58352","ITA","JOR",1999,0.029276413
"58353","ITA","KWT",1999,2.376660557
"58354","ITA","GNB",1999,1197.933051
"58355","ITA","ESP",1999,2085.317989
"58356","CIV","CIV",1999,59446.88846
"58357","JPN","BIH",1999,0.04617372
"58358","JPN","SLB",1999,61077.54765
"58359","JPN","HRV",1999,34.22267869
"58360","JPN","ISR",1999,4.047855498
"58361","JPN","JPN",1999,1855228.064
"58362","JPN","LBN",1999,3.375011864
"58363","JPN","MDG",1999,2418.637693
"58364","JPN","SGP",1999,437.6579647
"58365","JPN","TUN",1999,76.37807609
"58366","JPN","TZA",1999,403.518693
"58367","JPN","SRB",1999,0.64510006
"58368","JOR","JOR",1999,160.0114
"58369","PRK","HighSeas",1999,44105.06198
"58370","PRK","PRK",1999,163894.9177
"58371","KOR","AGO",1999,209.7475007
"58372","KOR","IRQ",1999,18.36305072
"58373","KOR","NCL",1999,27523.92706
"58374","KOR","SAU",1999,6431.381524
"58375","KOR","SEN",1999,19918.08641
"58376","KOR","ESH",1999,0.71068945
"58377","KOR","SDN",1999,2171.204307
"58378","LBN","LBN",1999,3539.9992
"58379","PSE","ISR",1999,3649.9992
"58380","LVA","HighSeas",1999,3903.150209
"58381","LVA","LVA",1999,33377.4278
"58382","LVA","LTU",1999,1865.537302
"58383","LVA","POL",1999,5511.205913
"58384","LVA","RUS",1999,3521.77649
"58385","LVA","SEN",1999,0.267576045
"58386","LBR","HighSeas",1999,2171.175123
"58387","LBY","HighSeas",1999,399.9991
"58388","LBY","BIH",1999,0.083641372
"58389","LBY","CYP",1999,23.01914715
"58390","LBY","ISR",1999,7.23888436
"58391","LBY","LBN",1999,6.080081606
"58392","LBY","TUN",1999,10637.94176
"58393","LBY","TUR",1999,172.7850469
"58394","LBY","SRB",1999,274.9594084
"58395","LTU","ISL",1999,637.674907
"58396","LTU","PRT",1999,42.32344258
"58397","LTU","RUS",1999,599.7901455
"58398","MAC","MAC",1999,1499.9656
"58399","MDG","MDG",1999,87629.9763
"58400","MLT","BIH",1999,0.086627416
"58401","MLT","HRV",1999,44.4765356
"58402","MLT","CYP",1999,30.98334887
"58403","MLT","ISR",1999,9.439845066
"58404","MLT","LBN",1999,6.926032314
"58405","MLT","TUN",1999,271.9533316
"58406","MLT","SRB",1999,6.287175387
"58407","MTQ","DMA",1999,2404.997441
"58408","MRT","HighSeas",1999,457.6839585
"58409","MEX","MEX",1999,894241.0055
"58410","NRU","KIR",1999,16.53277645
"58411","NLD","BEL",1999,3726.990741
"58412","NLD","ISL",1999,872.5291413
"58413","NLD","MRT",1999,29593.55251
"58414","NLD","PRT",1999,93.02330204
"58415","ABW","ABW",1999,174.9999
"58416","VUT","VUT",1999,8206.002081
"58417","NZL","HighSeas",1999,44538.48864
"58418","TKL","TKL",1996,59.61123458
"58419","ARE","HighSeas",1996,28088.9926
"58420","TCA","HighSeas",1996,42.72141492
"58421","TUV","SLB",1996,40.27816134
"58422","TUV","FSM",1996,76.50252673
"58423","TUV","MHL",1996,30.6353094
"58424","TUV","TUV",1996,150.7294581
"58425","UKR","BHR",1996,16.03167372
"58426","UKR","JOR",1996,1.028308448
"58427","UKR","SAU",1996,1383.470675
"58428","EGY","HighSeas",1996,2768.657011
"58429","EGY","BHR",1996,3154.275929
"58430","EGY","PSE",1996,471.1579054
"58431","EGY","ISR",1996,2537.839881
"58432","EGY","JOR",1996,3.280069454
"58433","EGY","LBN",1996,2209.000085
"58434","EGY","LBY",1996,409.3035767
"58435","EGY","TUR",1996,6614.018574
"58436","EGY","SRB",1996,7.346737252
"58437","GBR","DEU",1996,11111.30099
"58438","USA","ASM",1996,4222.376489
"58439","USA","GUM",1996,5653.220681
"58440","USA","MNP",1996,11630.75667
"58441","VEN","HighSeas",1996,100908.9819
"58442","WSM","HighSeas",1996,2744.2795
"58443","YEM","YEM",1996,60530.3903
"58444","ASM","HighSeas",1997,404.2987717
"58445","AGO","HighSeas",1997,28.97084056
"58446","ARG","HighSeas",1997,100471.0037
"58447","AUS","HighSeas",1997,24828.01279
"58448","BRB","HighSeas",1997,2396.144252
"58449","BEL","IRL",1997,2207.016932
"58450","BEL","GBR",1997,14506.37671
"58451","BLZ","HighSeas",1997,13306.80297
"58452","BLZ","SEN",1997,0.000680956
"58453","SLB","SLB",1997,35515.18224
"58454","SLB","MHL",1997,4196.452647
"58455","SLB","TUV",1997,1020.495941
"58456","BGR","HighSeas",1997,21.99657842
"58457","BGR","BIH",1997,0.0042967
"58458","MTQ","CAN",2000,5668.710645
"58459","VCT","GBR",2000,7.081455291
"58460","SAU","HighSeas",2000,5996.832083
"58461","SAU","SAU",2000,43019.16692
"58462","SEN","HighSeas",2000,4316.544138
"58463","SYC","BHR",2000,146.9251608
"58464","SYC","JOR",2000,1.114299818
"58465","SLE","SLE",2000,60168.03504
"58466","SOM","SOM",2000,23950.0146
"58467","ZAF","IRQ",2000,2.419697543
"58468","ZAF","KWT",2000,30.00386773
"58469","ZAF","MOZ",2000,236.5528682
"58470","ZAF","ZAF",2000,70373.18263
"58471","ZAF","SDN",2000,397.7196369
"58472","ESP","AGO",2000,70195.38243
"58473","ESP","BIH",2000,0.290554812
"58474","ESP","HRV",2000,80.50636804
"58475","ESP","GAB",2000,765.3944599
"58476","ESP","PSE",2000,1.393448215
"58477","ESP","IRQ",2000,8.649257276
"58478","ESP","IRL",2000,33183.54827
"58479","ESP","KWT",2000,125.6667454
"58480","ESP","NAM",2000,146195.9543
"58481","ESP","RUS",2000,1735.8427
"58482","ESP","GBR",2000,14017.62357
"58483","SDN","SDN",2000,4999.9969
"58484","SWE","ISL",2000,1024.66911
"58485","SWE","LTU",2000,1064.641168
"58486","SWE","NLD",2000,6063.6993
"58487","SWE","SJM",2000,76.13528557
"58488","TGO","TGO",2000,14082.32567
"58489","TON","HighSeas",2000,3201.701257
"58490","TTO","TTO",2000,10000.79944
"58491","ARE","ARE",2000,86872.62358
"58492","TUN","TUN",2000,93713.0057
"58493","TUV","NRU",2000,8.587408864
"58494","TUV","PLW",2000,21.73739663
"58495","TUV","PNG",2000,92.90861502
"58496","UKR","AGO",2000,853.0076388
"58497","UKR","IRQ",2000,0.51010246
"58498","UKR","KWT",2000,5.878175301
"58499","UKR","SDN",2000,284.668658
"58500","UKR","UKR",2000,47223.02361
"58501","EGY","BIH",2000,1.46745273
"58502","EGY","CYP",2000,7141.016928
"58503","EGY","IRQ",2000,246.3931238
"58504","EGY","ITA",2000,921.7137142
"58505","EGY","KWT",2000,3541.391324
"58506","EGY","SDN",2000,10280.53544
"58507","EGY","TUN",2000,179.4070348
"58508","GBR","ISL",2000,2039.12389
"58509","GBR","NLD",2000,20008.31647
"58510","GBR","NOR",2000,118128.1284
"58511","GBR","PRT",2000,2.252054721
"58512","GBR","ESP",2000,6577.474397
"58513","USA","CAN",2000,106124.4597
"58514","USA","PRI",2000,3255.005227
"58515","USA","USA",2000,1886551.983
"58516","URY","URY",2000,68077.95109
"58517","VEN","VEN",2000,227435.7295
"58518","WLF","WLF",2000,298.002
"58519","YEM","HighSeas",2000,53550.16306
"58520","PAN","PAN",1998,185209.5394
"58521","PNG","PNG",1998,64747.9339
"58522","PHL","JOR",1998,0.01444593
"58523","PHL","NRU",1998,8803.053347
"58524","PHL","SAU",1998,56.49560151
"58525","PCN","PCN",1998,8
"58526","POL","ISL",1998,NA
"58527","POL","RUS",1998,98854.64532
"58528","POL","SJM",1998,1395.871924
"58529","PRT","HighSeas",1998,34562.35857
"58530","PRT","BRA",1998,835.6931699
"58531","PRT","PSE",1998,0.017370079
"58532","PRT","GRC",1998,4.441319626
"58533","PRT","GRL",1998,4077.128876
"58534","PRT","IRQ",1998,0.071650849
"58535","PRT","IRL",1998,211.1136861
"58536","PRT","MUS",1998,12.40765803
"58537","PRT","MCO",1998,0.00201221
"58538","PRT","SEN",1998,451.6056093
"58539","PRT","ESP",1998,59188.13398
"58540","PRT","SDN",1998,6.745005757
"58541","PRT","SYR",1998,0.077654925
"58542","GNB","SEN",1998,2701.999508
"58543","ROU","ROU",1998,1845.865356
"58544","RUS","HighSeas",1998,114911.0145
"58545","RUS","FRO",1998,97773.92531
"58546","RUS","FRA",1998,1052.068927
"58547","RUS","GRL",1998,32389.18435
"58548","RUS","JPN",1998,298498.3143
"58549","RUS","LVA",1998,3884.237738
"58550","RUS","POL",1998,3716.915497
"58551","RUS","SEN",1998,122855.5157
"58552","RUS","TUR",1998,3987.163031
"58553","AIA","AIA",1998,483.0005
"58554","MTQ","HighSeas",1998,248.9492036
"58555","STP","STP",1998,3335.481772
"58556","SEN","GNB",1998,190220.3118
"58557","SYC","HighSeas",1998,20011.22331
"58558","ZAF","MOZ",1998,220.3267631
"58559","ESP","ALB",1998,6.242381629
"58560","ESP","CPV",1998,3105.689026
"58561","ESP","GAB",1998,747.7599128
"58562","ESP","PSE",1998,1.085403408
"58563","ESP","GRC",1998,229.3343923
"58564","ESP","IRQ",1998,3.177698339
"58565","ESP","IRL",1998,29297.86725
"58566","ESP","ITA",1998,554.7390387
"58567","ESP","NOR",1998,5294.306239
"58568","ESP","PRT",1998,28137.56789
"58569","ESP","GNB",1998,1220.021804
"58570","ESP","ESP",1998,553463.561
"58571","ESP","GBR",1998,10788.07639
"58572","SWE","DNK",1998,11082.20141
"58573","SWE","IRL",1998,0.329510604
"58574","SWE","NLD",1998,2531.37398
"58575","SWE","NOR",1998,21026.6411
"58576","SWE","SWE",1998,353031.2877
"58577","THA","BRN",1998,4459.823393
"58578","THA","IND",1998,213134.3845
"58579","THA","THA",1998,164580.0612
"58580","TCA","TCA",1998,6175.279232
"58581","TUV","KIR",1998,14.56114332
"58582","TUV","PLW",1998,21.2299789
"58583","UKR","IRQ",1998,1.439352782
"58584","UKR","ESH",1998,240426.864
"58585","UKR","SDN",1998,221.6667251
"58586","EGY","BIH",1998,0.59317288
"58587","EGY","HRV",1998,26.03950881
"58588","EGY","ISR",1998,3746.733233
"58589","EGY","LBN",1998,3164.116823
"58590","EGY","EGY",1998,44940.80512
"58591","EGY","YEM",1998,11620.91552
"58592","GBR","DEU",1998,14135.89927
"58593","GBR","IRL",1998,121092.2184
"58594","NZL","COK",1999,7.932951763
"58595","NIC","HighSeas",1999,4247.617335
"58596","NGA","NGA",1999,315484.4753
"58597","NIU","NIU",1999,81.39803165
"58598","NOR","DNK",1999,40267.50234
"58599","NOR","IRL",1999,170422.6894
"58600","NOR","SWE",1999,4415.307119
"58601","NOR","GBR",1999,533206.1122
"58602","FSM","PNG",1999,1812.167614
"58603","MHL","SLB",1999,2.349129391
"58604","MHL","KIR",1999,8.016429699
"58605","PLW","PLW",1999,345.9826766
"58606","PAN","HighSeas",1999,24684.1654
"58607","PAN","PAN",1999,97396.7347
"58608","PNG","PNG",1999,42088.8988
"58609","PER","PER",1999,8276534.636
"58610","PHL","BHR",1999,4.234877874
"58611","PHL","JOR",1999,0.009105475
"58612","PHL","PHL",1999,1418253.854
"58613","PHL","TLS",1999,303.6442585
"58614","POL","HighSeas",1999,188124.9647
"58615","POL","ISL",1999,NA
"58616","POL","RUS",1999,84213.59253
"58617","PRT","ALB",1999,0.339988902
"58618","PRT","PSE",1999,0.024445149
"58619","PRT","GRC",1999,6.250329454
"58620","PRT","IRQ",1999,0.304942843
"58621","PRT","IRL",1999,48.31236242
"58622","PRT","ITA",1999,13.35546276
"58623","PRT","MUS",1999,25.06983005
"58624","PRT","NOR",1999,2664.202791
"58625","PRT","SEN",1999,271.0138217
"58626","PRT","ESP",1999,52730.826
"58627","PRT","SDN",1999,132.6888221
"58628","PRT","SYR",1999,0.109284832
"58629","PRI","HighSeas",1999,338.3182758
"58630","PRI","PRI",1999,2681.683224
"58631","ROU","ROU",1999,1015.847245
"58632","ROU","TUR",1999,1490.154253
"58633","RUS","HighSeas",1999,135091.8282
"58634","RUS","FRO",1999,118174.9821
"58635","RUS","FRA",1999,669.3877896
"58636","RUS","GRL",1999,32161.81514
"58637","RUS","IRL",1999,6250.522422
"58638","RUS","LVA",1999,5182.171018
"58639","RUS","NLD",1999,232.1949414
"58640","RUS","POL",1999,5078.635556
"58641","RUS","SEN",1999,81249.86138
"58642","RUS","ESH",1999,191471.8756
"58643","RUS","SDN",1999,1137.163835
"58644","RUS","TUR",1999,6452.261084
"58645","AIA","AIA",1999,508.0006
"58646","STP","STP",1999,3352.362269
"58647","SYC","HighSeas",1999,28001.38468
"58648","SYC","IRQ",1999,8.884465761
"58649","ESP","ALB",1999,6.388592885
"58650","ESP","CPV",1999,3350.805295
"58651","ESP","GAB",1999,759.8586935
"58652","ESP","IRL",1999,35943.49442
"58653","ESP","ITA",1999,503.9991456
"58654","ESP","JOR",1999,1.000364475
"58655","ESP","NOR",1999,3336.11042
"58656","ESP","PRT",1999,29793.39217
"58657","ESP","GNB",1999,1186.995934
"58658","ESP","ESP",1999,495964.3673
"58659","SWE","EST",1999,1946.347516
"58660","SWE","DEU",1999,6463.271596
"58661","SWE","IRL",1999,0.274610662
"58662","SWE","NOR",1999,22044.08346
"58663","THA","THA",1999,722177.507
"58664","TCA","TCA",1999,5193.279985
"58665","TUV","SLB",1999,53.40888989
"58666","TUV","KIR",1999,15.23685708
"58667","UKR","ESH",1999,253666.6406
"58668","BGR","PSE",1997,0.002928851
"58669","BGR","ITA",1997,5.285454262
"58670","BGR","SRB",1997,0.023056887
"58671","CMR","HighSeas",1997,20.86839238
"58672","CAN","CAN",1997,792738.0171
"58673","CAN","USA",1997,22526.45382
"58674","LKA","HighSeas",1997,119808.1093
"58675","LKA","IND",1997,81223.82283
"58676","CHL","CHL",1997,4168371.28
"58677","CHN","HighSeas",1997,71687.88438
"58678","CHN","MAC",1997,20286.63978
"58679","CHN","MYS",1997,53.3764221
"58680","CHN","PHL",1997,62218.96922
"58681","CHN","TLS",1997,15.58677194
"58682","TWN","AGO",1997,1387.947419
"58683","TWN","CHN",1997,362034.5661
"58684","TWN","IRQ",1997,15.80656596
"58685","TWN","KWT",1997,284.3831886
"58686","TWN","SDN",1997,726.8726572
"58687","COM","COM",1997,1849.905087
"58688","COK","COK",1997,603.5266478
"58689","CRI","CRI",1997,10399.16331
"58690","CUB","AGO",1997,63150.36276
"58691","CUB","CUB",1997,46170.84312
"58692","CYP","HighSeas",1997,22116.59434
"58693","CYP","TUR",1997,688.3497391
"58694","CYP","SRB",1997,0.194308858
"58695","BEN","HighSeas",1997,3139.48869
"58696","DNK","FIN",1997,3288.786275
"58697","DNK","DEU",1997,45659.97965
"58698","ECU","ECU",1997,306649.9658
"58699","GNQ","GNQ",1997,5234.9992
"58700","EST","ESP",1997,4823.955494
"58701","FRO","DEU",1997,1.496365246
"58702","FRO","NOR",1997,54772.69723
"58703","FJI","FJI",1997,18041.32544
"58704","FIN","DNK",1997,699.908253
"58705","FIN","LVA",1997,802.7774452
"58706","FIN","RUS",1997,4167.041695
"58707","FIN","SWE",1997,38041.84
"58708","FRA","ALB",1997,36.86039979
"58709","FRA","AGO",1997,96.09264762
"58710","FRA","MYT",1997,291.9537584
"58711","FRA","CYP",1997,217.2350986
"58712","FRA","DEU",1997,38.80027396
"58713","FRA","CIV",1997,1061.027466
"58714","FRA","MDG",1997,5280.045758
"58715","FRA","MTQ",1997,3.637103623
"58716","FRA","MAR",1997,1206.672497
"58717","FRA","NOR",1997,15689.60023
"58718","FRA","GNB",1997,569.7892963
"58719","FRA","SDN",1997,214.6356491
"58720","FRA","TUN",1997,1335.100829
"58721","GUF","GUF",1997,6601.998
"58722","PYF","PYF",1997,6010.589745
"58723","DEU","HighSeas",1997,8766.467361
"58724","DEU","DNK",1997,14984.88101
"58725","DEU","EST",1997,1678.862724
"58726","DEU","FRO",1997,1159.856342
"58727","DEU","FRA",1997,7948.569497
"58728","DEU","GRL",1997,14490.12948
"58729","DEU","IRL",1997,24759.04421
"58730","DEU","LVA",1997,1622.728108
"58731","DEU","LTU",1997,255.0578416
"58732","DEU","POL",1997,951.2334597
"58733","DEU","PRT",1997,41.04435236
"58734","DEU","SEN",1997,3259.142226
"58735","DEU","SWE",1997,9711.333533
"58736","DEU","GBR",1997,61268.17583
"58737","GRC","GRC",1997,115023.7293
"58738","GRC","ISR",1997,66.8106251
"58739","GRC","MCO",1997,0.366482894
"58740","GRC","SEN",1997,0.028874327
"58741","GRC","SYR",1997,26.12190254
"58742","GRC","TUR",1997,19299.66205
"58743","GBR","NOR",1998,126307.3053
"58744","GBR","ESP",1998,26.83609759
"58745","TZA","HighSeas",1998,17495.42638
"58746","USA","GUM",1998,7471.527787
"58747","USA","TLS",1998,92.59700826
"58748","USA","USA",1998,2091120.018
"58749","VIR","VIR",1998,705.3302849
"58750","WSM","HighSeas",1998,7431.011018
"58751","YEM","HighSeas",1998,55790.56042
"58752","SRB","SRB",1998,406.7863
"58753","AGO","AGO",1999,29558.3528
"58754","AUS","HighSeas",1999,32114.14168
"58755","AUS","NFK",1999,3202.587769
"58756","BHS","HighSeas",1999,42.46506651
"58757","BEL","BEL",1999,248.7617815
"58758","BMU","HighSeas",1999,246.3651099
"58759","BLZ","HighSeas",1999,15333.06716
"58760","SLB","SLB",1999,18798.57361
"58761","SLB","KIR",1999,2431.388435
"58762","BRN","BRN",1999,3160.1998
"58763","BGR","AGO",1999,793.9997
"58764","BGR","BGR",1999,1722.414448
"58765","BGR","PSE",1999,0.003661261
"58766","BGR","GRC",1999,6.117745709
"58767","BGR","ISR",1999,0.130063229
"58768","BGR","MCO",1999,0.00959322
"58769","BGR","SYR",1999,0.103908271
"58770","BGR","TUN",1999,1.793280883
"58771","BGR","TUR",1999,6329.839626
"58772","KHM","KHM",1999,36214.99126
"58773","CAN","CAN",1999,966525.8103
"58774","CAN","RUS",1999,2568.814851
"58775","CYM","HighSeas",1999,110.2592914
"58776","EGY","BIH",1999,1.779270198
"58777","EGY","HRV",1999,72.21947677
"58778","EGY","ISR",1999,5343.017008
"58779","EGY","LBN",1999,4197.349316
"58780","EGY","TUR",1999,11352.05336
"58781","EGY","EGY",1999,58301.64154
"58782","GBR","DEU",1999,10619.79948
"58783","GBR","NOR",1999,122105.8995
"58784","TZA","HighSeas",1999,19579.63007
"58785","USA","GUM",1999,9374.508739
"58786","USA","TLS",1999,116.8280666
"58787","USA","GBR",1999,0.06992341
"58788","USA","USA",1999,2269593.227
"58789","VIR","HighSeas",1999,671.379037
"58790","VIR","VIR",1999,877.619563
"58791","WSM","HighSeas",1999,6499.270733
"58792","SRB","SRB",1999,419.3051
"58793","AGO","AGO",2000,23569.29773
"58794","AUS","HighSeas",2000,22828.69145
"58795","BHS","HighSeas",2000,52.20345269
"58796","BEL","BEL",2000,230.3125851
"58797","BLZ","HighSeas",2000,16316.46342
"58798","SLB","SLB",2000,8146.522452
"58799","SLB","KIR",2000,881.1333799
"58800","BGR","AGO",2000,750.3457601
"58801","BGR","BGR",2000,1013.618973
"58802","BGR","PSE",2000,0.006406982
"58803","BGR","GRC",2000,10.70568029
"58804","BGR","MCO",2000,0.016787548
"58805","BGR","SYR",2000,0.18183311
"58806","BGR","TUR",2000,5093.074583
"58807","GRL","NOR",1997,241.0599833
"58808","GUM","HighSeas",1997,249.1978483
"58809","GUY","GUY",1997,53372.9959
"58810","HTI","HTI",1997,5799.9619
"58811","HND","HND",1997,13206.55221
"58812","HND","SEN",1997,1004.10046
"58813","HKG","HKG",1997,54159.06109
"58814","ISL","ISL",1997,1769549.291
"58815","ISL","SJM",1997,696.828734
"58816","IND","IRQ",1997,3079.79624
"58817","IND","KWT",1997,36837.24503
"58818","IND","SDN",1997,144353.0121
"58819","IDN","HighSeas",1997,257067.1943
"58820","IRN","LKA",1997,0.331102104
"58821","IRN","KWT",1997,5848.918895
"58822","IRQ","AGO",1997,891.9925245
"58823","IRQ","JOR",1997,0.341981426
"58824","IRL","RUS",1997,0.040778252
"58825","ISR","ALB",1997,2.210299314
"58826","ISR","GRC",1997,124.4074061
"58827","ITA","AGO",1997,1682.241562
"58828","ITA","IRQ",1997,0.085642854
"58829","ITA","KWT",1997,1.060840892
"58830","ITA","MUS",1997,280.4238204
"58831","ITA","GNB",1997,2212.962384
"58832","ITA","SDN",1997,7.514414862
"58833","CIV","HighSeas",1997,6276.825465
"58834","JAM","JAM",1997,19585.036
"58835","JPN","CHN",1997,1979486.017
"58836","JPN","GRC",1997,15.58977705
"58837","JPN","KWT",1997,78.85968976
"58838","JPN","MDG",1997,2795.229615
"58839","JPN","MAR",1997,295.5438109
"58840","JPN","GNB",1997,176.5956583
"58841","JPN","SLE",1997,267.7028161
"58842","JPN","ZAF",1997,10044.89504
"58843","JPN","ESP",1997,865.8152739
"58844","JPN","SYR",1997,0.270409177
"58845","JPN","TUN",1997,28.39783925
"58846","PRK","CHN",1997,169798.3758
"58847","KOR","GRC",1997,128.4205571
"58848","KOR","MCO",1997,0.248410505
"58849","KOR","NCL",1997,28783.47168
"58850","KOR","SAU",1997,7807.409531
"58851","KOR","ESH",1997,1.171854303
"58852","KOR","SYR",1997,2.908586766
"58853","PSE","ISR",1997,3791.0078
"58854","LBY","HRV",1997,82.40473289
"58855","LBY","CYP",1997,17.95834115
"58856","LBY","TUN",1997,7830.131119
"58857","LTU","DEU",1997,429.895807
"58858","LTU","ESH",1997,16649.71163
"58859","MLT","ISR",1997,6.618546994
"58860","MLT","LBN",1997,5.05014893
"58861","MLT","MCO",1997,0.097519891
"58862","MLT","TUR",1997,110.2957625
"58863","MEX","HighSeas",1997,262981.6778
"58864","MCO","MCO",1997,3.0034
"58865","MSR","MSR",1997,45.9986
"58866","MOZ","HighSeas",1997,2074.796642
"58867","NAM","NAM",1997,4974.91037
"58868","NRU","NRU",1997,238.6980631
"58869","NLD","MRT",1997,25763.63993
"58870","NLD","NLD",1997,61027.47431
"58871","NLD","NOR",1997,22827.88745
"58872","NLD","ESP",1997,668.8846227
"58873","NLD","ESH",1997,73065.75584
"58874","ANT","HighSeas",1997,18995.86261
"58875","NCL","NCL",1997,2430.3952
"58876","NZL","COK",1997,14.86789056
"58877","NIU","HighSeas",1997,118.601821
"58878","NOR","HighSeas",1997,40468.93257
"58879","NOR","FRO",1997,44650.55967
"58880","ASM","ASM",2001,93.51759849
"58881","AGO","AGO",2001,19261.51613
"58882","AUS","NFK",2001,2436.82496
"58883","AUS","TLS",2001,2252.364883
"58884","BHR","BHR",2001,11229.9982
"58885","BEL","BEL",2001,247.7683484
"58886","BEL","DEU",2001,1712.891275
"58887","BEL","ESP",2001,4.367411122
"58888","BRA","HighSeas",2001,44844.76653
"58889","BRA","BRA",2001,465101.2318
"58890","SLB","NRU",2001,459.4732179
"58891","SLB","FSM",2001,4939.368669
"58892","BRN","BRN",2001,1578.2003
"58893","BGR","ALB",2001,0.314411026
"58894","BGR","AGO",2001,494.2244291
"58895","BGR","BGR",2001,694.9921764
"58896","BGR","CYP",2001,3.259089525
"58897","BGR","TUN",2001,4.392668436
"58898","KHM","HighSeas",2001,3972.920625
"58899","KHM","KHM",2001,36907.19201
"58900","KHM","TLS",2001,2.345228726
"58901","CMR","CMR",2001,68338.96306
"58902","CAN","HighSeas",2001,30021.34605
"58903","CAN","GRL",2001,170.7212171
"58904","CYM","HighSeas",2001,110.2593796
"58905","CHL","HighSeas",2001,1041380.69
"58906","CHN","IRQ",2001,5.092455025
"58907","CHN","KWT",2001,88.63003456
"58908","CHN","RUS",2001,1348341.286
"58909","CHN","SGP",2001,1.097442638
"58910","CHN","SDN",2001,99.68042226
"58911","TWN","NRU",2001,11124.22699
"58912","COL","COL",2001,98171.15948
"58913","COM","HighSeas",2001,9693.614665
"58914","MYT","MYT",2001,9612.003
"58915","COD","HighSeas",2001,553.7071811
"58916","CRI","HighSeas",2001,26257.86542
"58917","CYP","BIH",2001,0.040873451
"58918","CYP","HRV",2001,10.48562027
"58919","CYP","CYP",2001,667.2860084
"58920","CYP","PSE",2001,67.82528945
"58921","CYP","ITA",2001,70.4021402
"58922","CYP","LBN",2001,215.4121252
"58923","CYP","TUN",2001,33.26058298
"58924","BEN","BEN",2001,7326.818175
"58925","DNK","NOR",2001,132227.3457
"58926","DNK","ESP",2001,0.027826515
"58927","DMA","DMA",2001,1199.9777
"58928","SLV","SLV",2001,7421.809964
"58929","CHN","ARG",1999,53709.70623
"58930","CHN","HKG",1999,17708.13153
"58931","CHN","MAC",1999,20522.55441
